"","Date","Latitude","Longitude","Speed","speedbump","forw_accel","hori_accel","vert_accel_G","vert_accel","vert_accel_ratio_speed","sq_vert_accel_ratio_speed","vert_jolt","vert_jolt_ratio_speed","sq_vert_jolt_ratio_speed","vert_jolt_mean","vert_jolt_sd","vert_jolt_min","vert_jolt_max","vert_jolt_range"
"67",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.226883,0.083832,-0.868301,0.131699,0.0318113526570048,0.00418952333357488,0.381592,0.0921719806763285,0.0351720904502415,-0.008731,0.258366718169156,-0.255935,0.381592,0.637527
"68",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",-0.025864,0.07518,-0.811188,0.188812,0.0456067632850242,0.00861110418937198,0.057113,0.0137954106280193,0.000787897287198067,-0.00791,0.258423004176292,-0.255935,0.381592,0.637527
"69",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.178986,0.064728,-1.067123,-0.067123,-0.0162132850241546,0.00108828433067633,-0.255935,-0.0618200483091788,0.0158219140640097,0.090741,0.246198704418809,-0.255935,0.381592,0.637527
"70",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.20871,0.137711,-1.059219,-0.0592189999999999,-0.0143041062801932,0.000847074869806761,0.00790400000000013,0.00190917874396138,1.5090148792271e-05,0.0136046,0.185137585031511,-0.255935,0.263031,0.518966
"71",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.169174,0.003937,-0.796188,0.203812,0.0492299516908213,0.0100336549140097,0.263031,0.0635340579710145,0.0167114268021739,-0.0679168,0.242151717899543,-0.350494,0.263031,0.613525
"72",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.189468,-0.078568,-0.800278,0.199722,0.0482420289855072,0.00963499451304347,-0.00409000000000004,-0.000987922705314019,4.04060386473438e-06,-0.00354920000000001,0.221579993241041,-0.350494,0.263031,0.613525
"73",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.190552,0.11937,-1.150772,-0.150772,-0.0364183574879227,0.00549086859516908,-0.350494,-0.0846603864734299,0.0296729574966183,0.0393616,0.243993938704018,-0.350494,0.263031,0.613525
"74",2017-09-10 10:26:40,34.024214,-118.287483,4.14,"no",0.274582,0.057007,-1.084869,-0.0848690000000001,-0.0204997584541063,0.00173979400024155,0.0659029999999998,0.0159185990338164,0.0010490834321256,-0.0468232,0.220181481093892,-0.350494,0.222458,0.572952
"75",2017-09-10 10:26:41,34.024214,-118.287483,4.14,"no",0.070129,-0.034637,-0.862411,0.137589,0.0332340579710145,0.00457264080217391,0.222458,0.0537338164251208,0.0119535173342995,-0.0200134,0.234388316390344,-0.350494,0.222458,0.572952
"76",2017-09-10 10:26:41,34.024214,-118.287483,4.14,"no",0.169296,0.061813,-1.030304,-0.0303040000000001,-0.00731980676328505,0.000221819424154591,-0.167893,-0.0405538647342995,0.00680871001183575,0.0650208,0.144348796729311,-0.167893,0.222458,0.390351
