,Batch id, time, Longitude, Latitude, x, y, z,velocity,x_raw,y_raw,z_raw,label
13387,75,2017-10-15 15:22:17.301,36.77780536,-1.28998551,0.023,-0.005,-0.027,3.94518382135,2.06585284204,0.741778616579,-3.24003898802,0.0
13388,75,2017-10-15 15:22:17.405,36.77780536,-1.28998551,-0.006,-0.012,0.001,3.94518382135,1.44185284204,-0.506221383421,-3.13603898802,0.0
13389,75,2017-10-15 15:22:17.508,36.77780536,-1.28998551,-0.024,0.011,0.004,3.94518382135,-1.03014715796,0.626778616579,-2.72403898802,0.0
13390,75,2017-10-15 15:22:17.611,36.77780536,-1.28998551,-0.013,0.009,0.019,3.94518382135,-2.36914715796,1.55377861658,-0.767038988021,0.0
13391,75,2017-10-15 15:22:17.715,36.77780536,-1.28998551,0.012,-0.011,-0.007,3.94518382135,-1.12114715796,0.409778616579,-1.49503898802,0.0
13392,75,2017-10-15 15:22:17.819,36.77780536,-1.28998551,0.013,-0.005,0.0,3.94518382135,0.230852842039,-0.110221383421,-1.49503898802,0.0
13393,75,2017-10-15 15:22:17.923,36.77780536,-1.28998551,0.006,-0.005,-0.003,3.94518382135,0.854852842039,-0.630221383421,-1.80703898802,0.0
13395,75,2017-10-15 15:22:18.035,36.7777167,-1.29002223,0.013,-0.006,-0.003,3.94518382135,2.31085284204,-1.30222138342,-2.14303898802,0.0
13396,75,2017-10-15 15:22:18.136,36.7777167,-1.29002223,-0.031,0.031,-0.01,3.94518382135,-0.820147157961,1.82877861658,-3.15303898802,0.0
13397,75,2017-10-15 15:22:18.239,36.7777167,-1.29002223,-0.02,-0.013,-0.003,3.94518382135,-2.88014715796,0.489778616579,-3.46203898802,0.0
13398,75,2017-10-15 15:22:18.342,36.7777167,-1.29002223,0.018,-0.028,0.023,3.94518382135,-1.02614715796,-2.39422138342,-1.09303898802,0.0
13399,75,2017-10-15 15:22:18.447,36.7777167,-1.29002223,0.001,0.01,0.018,3.94518382135,-0.921147157961,-1.34422138342,0.796961011979,0.0
13400,75,2017-10-15 15:22:18.550,36.7777167,-1.29002223,0.035,-0.006,-0.06,3.94518382135,2.68385284204,-1.96222138342,-5.38303898802,0.0
13401,75,2017-10-15 15:22:18.654,36.7777167,-1.29002223,-0.006,0.04,0.005,3.94518382135,2.05985284204,2.19777861658,-4.86303898802,0.0
13402,75,2017-10-15 15:22:18.758,36.7777167,-1.29002223,-0.032,-0.016,0.039,3.94518382135,-1.26814715796,0.533778616579,-0.807038988021,0.0
13403,75,2017-10-15 15:22:18.861,36.7777167,-1.29002223,-0.005,-0.041,0.012,3.94518382135,-1.78314715796,-3.68922138342,0.428961011979,0.0
13404,75,2017-10-15 15:22:18.965,36.7777167,-1.29002223,0.018,0.027,-0.024,3.94518382135,0.0888528420388,-0.881221383421,-2.06703898802,0.0
13406,75,2017-10-15 15:22:19.069,36.77762391,-1.29006126,0.002,0.05,-0.005,3.94518382135,0.296852842039,4.31877861658,-2.58703898802,0.0
13407,75,2017-10-15 15:22:19.173,36.77762391,-1.29006126,-0.011,-0.056,0.032,3.94518382135,-0.847147157961,-1.50522138342,0.740961011979,0.0
13408,75,2017-10-15 15:22:19.278,36.77762391,-1.29006126,0.002,-0.028,0.005,3.94518382135,-0.637147157961,-4.44522138342,1.26596101198,0.0
13409,75,2017-10-15 15:22:19.381,36.77762391,-1.29006126,-0.017,0.055,-0.012,3.94518382135,-2.38814715796,1.21977861658,0.0299610119788,0.0
13410,75,2017-10-15 15:22:19.484,36.77762391,-1.29006126,0.015,0.032,-0.028,3.94518382135,-0.843147157961,4.51577861658,-2.85403898802,0.0
13411,75,2017-10-15 15:22:19.588,36.77762391,-1.29006126,0.018,-0.046,0.016,3.94518382135,1.02885284204,-0.268221383421,-1.19003898802,0.0
13412,75,2017-10-15 15:22:19.692,36.77762391,-1.29006126,-0.012,-0.01,0.038,3.94518382135,-0.219147157961,-1.30822138342,2.76196101198,0.0
13413,75,2017-10-15 15:22:19.793,36.77762391,-1.29006126,-0.007,0.023,-0.044,3.94518382135,-0.926147157961,1.01477861658,-1.68203898802,0.0
13414,75,2017-10-15 15:22:19.894,36.77762391,-1.29006126,-0.025,0.023,-0.046,3.94518382135,-3.45114715796,3.33777861658,-6.32803898802,0.0
13415,75,2017-10-15 15:22:19.996,36.77752351,-1.29008804,-0.025,0.023,-0.046,3.94518382135,-6.00114715796,5.68377861658,-11.020038988,0.0
13416,75,2017-10-15 15:22:20.011,36.77752351,-1.29008804,0.016,-0.066,0.05,3.94518382135,-5.76114715796,4.69377861658,-10.270038988,0.0
13417,75,2017-10-15 15:22:20.112,36.77752351,-1.29008804,0.015,-0.005,-0.025,3.94518382135,-4.24614715796,4.18877861658,-12.795038988,0.0
13418,75,2017-10-15 15:22:20.216,36.77752351,-1.29008804,0.017,0.041,0.002,3.94518382135,-2.47814715796,8.45277861658,-12.587038988,0.0
13419,75,2017-10-15 15:22:20.320,36.77752351,-1.29008804,0.006,0.006,-0.023,3.94518382135,-1.85414715796,9.07677861658,-14.979038988,0.0
13420,75,2017-10-15 15:22:20.421,36.77752351,-1.29008804,-0.038,0.033,0.002,3.94518382135,-5.69214715796,12.4097786166,-14.777038988,0.0
13421,75,2017-10-15 15:22:20.522,36.77752351,-1.29008804,-0.016,-0.075,0.002,3.94518382135,-7.30814715796,4.83477861658,-14.575038988,0.0
13422,75,2017-10-15 15:22:20.626,36.77752351,-1.29008804,0.017,0.007,0.009,3.94518382135,-5.54014715796,5.56277861658,-13.639038988,0.0
13423,75,2017-10-15 15:22:20.731,36.77752351,-1.29008804,0.016,0.057,0.062,3.94518382135,-3.86014715796,11.5477786166,-7.12903898802,0.0
13424,75,2017-10-15 15:22:20.834,36.77752351,-1.29008804,-0.021,0.037,-0.084,3.94518382135,-6.02314715796,15.3587786166,-15.781038988,0.0
13425,75,2017-10-15 15:22:20.937,36.77752351,-1.29008804,0.005,-0.027,-0.009,3.94518382135,-5.50814715796,12.5777786166,-16.708038988,0.0
13427,75,2017-10-15 15:22:21.041,36.77742439,-1.29010551,-0.018,-0.061,-0.001,3.94518382135,-7.38014715796,6.23377861658,-16.812038988,0.0
13428,75,2017-10-15 15:22:21.146,36.77742439,-1.29010551,0.037,-0.029,0.02,3.94518382135,-3.49514715796,3.18877861658,-14.712038988,0.0
13429,75,2017-10-15 15:22:21.248,36.77742439,-1.29010551,0.002,0.089,0.038,3.94518382135,-3.29114715796,12.2667786166,-10.836038988,0.0
13430,75,2017-10-15 15:22:21.352,36.77742439,-1.29010551,0.007,-0.001,0.03,3.94518382135,-2.56314715796,12.1627786166,-7.71603898802,0.0
13431,75,2017-10-15 15:22:21.457,36.77742439,-1.29010551,-0.012,-0.024,-0.028,3.94518382135,-3.82314715796,9.64277861658,-10.656038988,0.0
13432,75,2017-10-15 15:22:21.562,36.77742439,-1.29010551,-0.03,-0.013,-0.003,3.94518382135,-6.97314715796,8.27777861658,-10.971038988,0.0
13433,75,2017-10-15 15:22:21.664,36.77742439,-1.29010551,0.003,0.008,-0.006,3.94518382135,-6.66714715796,9.09377861658,-11.583038988,0.0
13434,75,2017-10-15 15:22:21.767,36.77742439,-1.29010551,0.024,-0.022,-0.008,3.94518382135,-4.19514715796,6.82777861658,-12.407038988,0.0
13435,75,2017-10-15 15:22:21.872,36.77742439,-1.29010551,0.027,0.025,0.006,3.94518382135,-1.36014715796,9.45277861658,-11.777038988,0.0
13436,75,2017-10-15 15:22:21.976,36.77742439,-1.29010551,-0.031,0.006,0.006,3.94518382135,-4.58414715796,10.0767786166,-11.153038988,0.0
13438,75,2017-10-15 15:22:22.079,36.77732695,-1.29011589,-0.013,-0.009,-0.01,3.94518382135,-5.92314715796,9.14977861658,-12.183038988,0.0
13439,75,2017-10-15 15:22:22.183,36.77732695,-1.29011589,-0.018,-0.02,0.005,3.94518382135,-7.79514715796,7.06977861658,-11.663038988,0.0
13440,75,2017-10-15 15:22:22.287,36.77732695,-1.29011589,0.014,-0.013,0.001,3.94518382135,-6.33914715796,5.71777861658,-11.559038988,0.0
13441,75,2017-10-15 15:22:22.390,36.77732695,-1.29011589,0.048,0.056,0.005,3.94518382135,-1.39514715796,11.4857786166,-11.044038988,0.0
13442,75,2017-10-15 15:22:22.495,36.77732695,-1.29011589,-0.024,0.036,-0.017,3.94518382135,-3.91514715796,15.2657786166,-12.829038988,0.0
13443,75,2017-10-15 15:22:22.598,36.77732695,-1.29011589,-0.017,-0.072,0.032,3.94518382135,-5.66614715796,7.84977861658,-9.53303898802,0.0
13444,75,2017-10-15 15:22:22.703,36.77732695,-1.29011589,-0.002,-0.075,0.006,3.94518382135,-5.87614715796,-0.0252213834215,-8.90303898802,0.0
13445,75,2017-10-15 15:22:22.806,36.77732695,-1.29011589,0.022,0.103,-0.078,3.94518382135,-3.61014715796,10.5837786166,-16.937038988,0.0
13446,75,2017-10-15 15:22:22.910,36.77732695,-1.29011589,-0.022,0.087,0.005,3.94518382135,-5.89814715796,19.6317786166,-16.417038988,0.0
13448,75,2017-10-15 15:22:23.013,36.77723498,-1.29011713,-0.018,-0.11,0.042,3.94518382135,-7.75214715796,8.30177861658,-12.091038988,0.0
13449,75,2017-10-15 15:22:23.117,36.77723498,-1.29011713,0.031,-0.085,0.013,3.94518382135,-4.52814715796,-0.538221383421,-10.739038988,0.0
13450,75,2017-10-15 15:22:23.220,36.77723498,-1.29011713,-0.005,0.111,-0.005,3.94518382135,-5.04314715796,10.8947786166,-11.254038988,0.0
13451,75,2017-10-15 15:22:23.325,36.77723498,-1.29011713,-0.016,0.07,-0.01,3.94518382135,-6.72314715796,18.2447786166,-12.304038988,0.0
13452,75,2017-10-15 15:22:23.428,36.77723498,-1.29011713,0.017,-0.103,0.018,3.94518382135,-4.97214715796,7.63577861658,-10.450038988,0.0
13453,75,2017-10-15 15:22:23.532,36.77723498,-1.29011713,0.02,-0.037,0.001,3.94518382135,-2.89214715796,3.78777861658,-10.346038988,0.0
13454,75,2017-10-15 15:22:23.637,36.77723498,-1.29011713,-0.01,0.073,-0.02,3.94518382135,-3.94214715796,11.4527786166,-12.446038988,0.0
13455,75,2017-10-15 15:22:23.740,36.77723498,-1.29011713,-0.017,0.049,-0.003,3.94518382135,-5.69314715796,16.4997786166,-12.755038988,0.0
13456,75,2017-10-15 15:22:23.844,36.77723498,-1.29011713,0.025,-0.098,0.001,3.94518382135,-3.09314715796,6.30777861658,-12.651038988,0.0
13457,75,2017-10-15 15:22:23.947,36.77723498,-1.29011713,-0.014,-0.03,0.013,3.94518382135,-4.53514715796,3.21777861658,-11.312038988,0.0
13459,75,2017-10-15 15:22:24.051,36.77714971,-1.29011258,-0.006,0.071,-0.013,3.94518382135,-5.15914715796,10.6017786166,-12.664038988,0.0
13460,75,2017-10-15 15:22:24.155,36.77714971,-1.29011258,0.015,0.029,0.011,3.94518382135,-3.59914715796,13.6177786166,-11.520038988,0.0
13461,75,2017-10-15 15:22:24.259,36.77714971,-1.29011258,-0.013,-0.016,0.011,3.94518382135,-4.95114715796,11.9537786166,-10.376038988,0.0
13462,75,2017-10-15 15:22:24.363,36.77714971,-1.29011258,0.003,-0.077,0.006,3.94518382135,-4.63914715796,3.94577861658,-9.75203898802,0.0
13463,75,2017-10-15 15:22:24.467,36.77714971,-1.29011258,0.014,0.025,-0.002,3.94518382135,-3.18314715796,6.54577861658,-9.96003898802,0.0
13464,75,2017-10-15 15:22:24.570,36.77714971,-1.29011258,-0.044,0.103,-0.025,3.94518382135,-7.71514715796,17.1547786166,-12.535038988,0.0
13465,75,2017-10-15 15:22:24.674,36.77714971,-1.29011258,0.027,-0.049,0.018,3.94518382135,-4.90714715796,12.0587786166,-10.663038988,0.0
13466,75,2017-10-15 15:22:24.778,36.77714971,-1.29011258,0.004,-0.081,0.003,3.94518382135,-4.49114715796,3.63477861658,-10.351038988,0.0
13467,75,2017-10-15 15:22:24.881,36.77714971,-1.29011258,0.022,0.017,-0.013,3.94518382135,-2.22514715796,5.38577861658,-11.690038988,0.0
13468,75,2017-10-15 15:22:24.991,36.77714971,-1.29011258,-0.023,0.088,-0.011,3.94518382135,-4.75514715796,15.0657786166,-12.900038988,0.0
13470,75,2017-10-15 15:22:25.094,36.77706775,-1.29010839,-0.029,-0.006,0.0,3.94518382135,-7.74214715796,14.4477786166,-12.900038988,0.0
13471,75,2017-10-15 15:22:25.199,36.77706775,-1.29010839,0.035,-0.097,0.021,3.94518382135,-4.06714715796,4.26277861658,-10.695038988,0.0
13472,75,2017-10-15 15:22:25.302,36.77706775,-1.29010839,0.001,0.028,-0.013,3.94518382135,-3.96414715796,7.14677861658,-12.034038988,0.0
13473,75,2017-10-15 15:22:25.406,36.77706775,-1.29010839,-0.006,0.065,0.001,3.94518382135,-4.58814715796,13.9067786166,-11.930038988,0.0
13474,75,2017-10-15 15:22:25.509,36.77706775,-1.29010839,0.002,-0.02,-0.007,3.94518382135,-4.38214715796,11.8467786166,-12.651038988,0.0
13475,75,2017-10-15 15:22:25.613,36.77706775,-1.29010839,0.007,-0.053,0.022,3.94518382135,-3.65414715796,6.33477861658,-10.363038988,0.0
13476,75,2017-10-15 15:22:25.716,36.77706775,-1.29010839,-0.025,0.01,-0.005,3.94518382135,-6.22914715796,7.36477861658,-10.878038988,0.0
13477,75,2017-10-15 15:22:25.821,36.77706775,-1.29010839,0.008,0.048,-0.019,3.94518382135,-5.38914715796,12.4047786166,-12.873038988,0.0
13478,75,2017-10-15 15:22:25.924,36.77706775,-1.29010839,-0.002,0.012,-0.014,3.94518382135,-5.59514715796,13.6407786166,-14.315038988,0.0
13480,75,2017-10-15 15:22:26.033,36.77698964,-1.29010229,0.029,-0.075,0.003,3.94518382135,-2.43414715796,5.46577861658,-13.988038988,0.0
13481,75,2017-10-15 15:22:26.137,36.77698964,-1.29010229,-0.013,-0.02,0.0,3.94518382135,-3.78614715796,3.38577861658,-13.988038988,0.0
13482,75,2017-10-15 15:22:26.241,36.77698964,-1.29010229,-0.02,0.096,0.007,3.94518382135,-5.86614715796,13.3697786166,-13.260038988,0.0
13483,75,2017-10-15 15:22:26.344,36.77698964,-1.29010229,-0.003,0.0,0.023,3.94518382135,-6.17514715796,13.3697786166,-10.891038988,0.0
13484,75,2017-10-15 15:22:26.449,36.77698964,-1.29010229,0.018,-0.095,0.027,3.94518382135,-4.28514715796,3.39477861658,-8.05603898802,0.0
13485,75,2017-10-15 15:22:26.553,36.77698964,-1.29010229,0.018,0.025,-0.027,3.94518382135,-2.41314715796,5.99477861658,-10.864038988,0.0
13486,75,2017-10-15 15:22:26.656,36.77698964,-1.29010229,-0.009,0.052,-0.021,3.94518382135,-3.34014715796,11.3507786166,-13.027038988,0.0
13487,75,2017-10-15 15:22:26.760,36.77698964,-1.29010229,-0.008,-0.022,0.018,3.94518382135,-4.17214715796,9.06277861658,-11.155038988,0.0
13488,75,2017-10-15 15:22:26.863,36.77698964,-1.29010229,-0.016,-0.009,0.005,3.94518382135,-5.82014715796,8.13577861658,-10.640038988,0.0
13489,75,2017-10-15 15:22:26.967,36.77698964,-1.29010229,0.008,-0.001,-0.023,3.94518382135,-4.98814715796,8.03177861658,-13.032038988,0.0
13491,75,2017-10-15 15:22:27.071,36.7769107,-1.29009398,0.011,0.013,0.001,3.94518382135,-3.84414715796,9.38377861658,-12.928038988,0.0
13492,75,2017-10-15 15:22:27.175,36.7769107,-1.29009398,-0.026,0.041,0.015,3.94518382135,-6.54814715796,13.6477786166,-11.368038988,0.0
13493,75,2017-10-15 15:22:27.279,36.7769107,-1.29009398,0.02,-0.04,-0.01,3.94518382135,-4.46814715796,9.48777861658,-12.408038988,0.0
13494,75,2017-10-15 15:22:27.382,36.7769107,-1.29009398,0.012,-0.044,0.015,3.94518382135,-3.23214715796,4.95577861658,-10.863038988,0.0
13495,75,2017-10-15 15:22:27.486,36.7769107,-1.29009398,-0.004,0.034,-0.013,3.94518382135,-3.64814715796,8.49177861658,-12.215038988,0.0
13496,75,2017-10-15 15:22:27.589,36.7769107,-1.29009398,0.0,0.028,0.006,3.94518382135,-3.64814715796,11.3757786166,-11.597038988,0.0
13497,75,2017-10-15 15:22:27.693,36.7769107,-1.29009398,-0.005,-0.021,-0.022,3.94518382135,-4.16814715796,9.19177861658,-13.885038988,0.0
13498,75,2017-10-15 15:22:27.797,36.7769107,-1.29009398,-0.012,-0.006,0.013,3.94518382135,-5.41614715796,8.56777861658,-12.533038988,0.0
13499,75,2017-10-15 15:22:27.901,36.7769107,-1.29009398,0.003,-0.005,0.016,3.94518382135,-5.10414715796,8.04777861658,-10.869038988,0.0
13501,75,2017-10-15 15:22:28.005,36.77683691,-1.29008482,0.014,0.004,-0.01,3.94518382135,-3.64814715796,8.46377861658,-11.909038988,0.0
13502,75,2017-10-15 15:22:28.111,36.77683691,-1.29008482,-0.003,0.012,0.003,3.94518382135,-3.96614715796,9.73577861658,-11.591038988,0.0
13503,75,2017-10-15 15:22:28.212,36.77683691,-1.29008482,-0.008,-0.002,-0.001,3.94518382135,-4.77414715796,9.53377861658,-11.692038988,0.0
13504,75,2017-10-15 15:22:28.316,36.77683691,-1.29008482,0.004,-0.007,0.005,3.94518382135,-4.35814715796,8.80577861658,-11.172038988,0.0
13505,75,2017-10-15 15:22:28.420,36.77683691,-1.29008482,0.003,-0.012,0.002,3.94518382135,-4.04614715796,7.55777861658,-10.964038988,0.0
13506,75,2017-10-15 15:22:36.543,36.77655444,-1.29006403,0.0,0.0,0.0,3.94518382135,1.72854175625,0.624408357747,-0.717499186621,0.0
13507,75,2017-10-15 15:22:36.624,36.77655444,-1.29006403,-0.007,0.012,-0.011,3.94518382135,1.16154175625,1.59640835775,-1.60849918662,0.0
13508,75,2017-10-15 15:22:36.728,36.77655444,-1.29006403,0.006,0.0,0.0,3.94518382135,1.78554175625,1.59640835775,-1.60849918662,0.0
13509,75,2017-10-15 15:22:36.832,36.77655444,-1.29006403,-0.003,0.004,-0.001,3.94518382135,1.47354175625,2.01240835775,-1.71249918662,0.0
13510,75,2017-10-15 15:22:36.937,36.77655444,-1.29006403,-0.004,0.001,0.0,3.94518382135,1.05354175625,2.11740835775,-1.71249918662,0.0
13512,75,2017-10-15 15:22:37.040,36.77652803,-1.29006074,0.003,-0.006,0.001,3.94518382135,1.36254175625,1.49940835775,-1.60949918662,0.0
13513,75,2017-10-15 15:22:37.145,36.77652803,-1.29006074,0.005,-0.001,0.0,3.94518382135,1.88754175625,1.39440835775,-1.60949918662,0.0
13514,75,2017-10-15 15:22:37.247,36.77652803,-1.29006074,-0.008,0.01,-0.005,3.94518382135,1.07154175625,2.41440835775,-2.11949918662,0.0
13515,75,2017-10-15 15:22:37.352,36.77652803,-1.29006074,0.001,-0.005,0.0,3.94518382135,1.17654175625,1.88940835775,-2.11949918662,0.0
13516,75,2017-10-15 15:22:37.456,36.77652803,-1.29006074,0.008,-0.005,0.003,3.94518382135,2.00854175625,1.36940835775,-1.80749918662,0.0
13517,75,2017-10-15 15:22:37.559,36.77652803,-1.29006074,-0.01,0.007,-0.002,3.94518382135,0.97854175625,2.09040835775,-2.01349918662,0.0
13518,75,2017-10-15 15:22:37.663,36.77652803,-1.29006074,0.003,0.0,-0.001,3.94518382135,1.29054175625,2.09040835775,-2.11749918662,0.0
13519,75,2017-10-15 15:22:37.766,36.77652803,-1.29006074,0.004,-0.003,0.006,3.94518382135,1.70254175625,1.78140835775,-1.49949918662,0.0
13520,75,2017-10-15 15:22:37.870,36.77652803,-1.29006074,-0.006,-0.002,-0.006,3.94518382135,1.07854175625,1.57340835775,-2.12349918662,0.0
13521,75,2017-10-15 15:22:37.975,36.77652803,-1.29006074,-0.001,0.003,0.003,3.94518382135,0.97354175625,1.88840835775,-1.80849918662,0.0
13523,75,2017-10-15 15:22:38.078,36.77650478,-1.29006143,0.008,0.001,-0.001,3.94518382135,1.79754175625,1.99140835775,-1.91149918662,0.0
13524,75,2017-10-15 15:22:38.182,36.77650478,-1.29006143,-0.007,0.0,-0.001,3.94518382135,1.06954175625,1.99140835775,-2.01549918662,0.0
13525,75,2017-10-15 15:22:38.285,36.77650478,-1.29006143,0.001,-0.002,0.003,3.94518382135,1.17254175625,1.78540835775,-1.70649918662,0.0
13526,75,2017-10-15 15:22:38.389,36.77650478,-1.29006143,0.003,0.0,-0.005,3.94518382135,1.48454175625,1.78540835775,-2.22649918662,0.0
13527,75,2017-10-15 15:22:38.493,36.77650478,-1.29006143,-0.001,0.0,0.005,3.94518382135,1.38054175625,1.78540835775,-1.70649918662,0.0
13528,75,2017-10-15 15:22:38.597,36.77650478,-1.29006143,-0.005,0.005,-0.003,3.94518382135,0.86054175625,2.30540835775,-2.01849918662,0.0
13529,75,2017-10-15 15:22:38.702,36.77650478,-1.29006143,0.006,-0.008,0.005,3.94518382135,1.49054175625,1.46540835775,-1.49349918662,0.0
13530,75,2017-10-15 15:22:38.804,36.77650478,-1.29006143,0.01,0.002,0.014,3.94518382135,2.51054175625,1.66940835775,-0.0654991866212,1.0
13531,75,2017-10-15 15:22:38.909,36.77650478,-1.29006143,0.006,-0.004,0.004,3.94518382135,3.14054175625,1.24940835775,0.354500813379,1.0
13533,75,2017-10-15 15:22:39.026,36.77647897,-1.29005884,-0.017,0.002,-0.011,3.94518382135,1.15154175625,1.48340835775,-0.932499186621,1.0
13534,75,2017-10-15 15:22:39.130,36.77647897,-1.29005884,-0.008,0.004,0.0,3.94518382135,0.31954175625,1.89940835775,-0.932499186621,1.0
13535,75,2017-10-15 15:22:39.234,36.77647897,-1.29005884,0.0,0.004,-0.007,3.94518382135,0.31954175625,2.31540835775,-1.66049918662,1.0
13536,75,2017-10-15 15:22:39.338,36.77647897,-1.29005884,0.004,-0.005,-0.005,3.94518382135,0.73554175625,1.79540835775,-2.18049918662,1.0
13537,75,2017-10-15 15:22:39.442,36.77647897,-1.29005884,0.006,0.004,0.002,3.94518382135,1.35954175625,2.21140835775,-1.97249918662,1.0
13538,75,2017-10-15 15:22:39.546,36.77647897,-1.29005884,-0.004,-0.004,-0.001,3.94518382135,0.94354175625,1.79540835775,-2.07649918662,1.0
13539,75,2017-10-15 15:22:39.650,36.77647897,-1.29005884,-0.005,-0.001,-0.006,3.94518382135,0.42354175625,1.69140835775,-2.70049918662,1.0
13540,75,2017-10-15 15:22:39.754,36.77647897,-1.29005884,0.002,0.004,-0.007,3.94518382135,0.63154175625,2.10740835775,-3.42849918662,0.0
13541,75,2017-10-15 15:22:39.856,36.77647897,-1.29005884,0.017,0.003,0.003,3.94518382135,2.36554175625,2.41340835775,-3.12249918662,0.0
13542,75,2017-10-15 15:22:39.962,36.77647897,-1.29005884,0.0,-0.009,0.017,3.94518382135,2.36554175625,1.45940835775,-1.32049918662,0.0
13544,75,2017-10-15 15:22:40.064,36.77645712,-1.29005617,-0.005,0.0,0.005,3.94518382135,1.85554175625,1.45940835775,-0.810499186621,0.0
13545,75,2017-10-15 15:22:40.168,36.77645712,-1.29005617,-0.001,0.006,-0.002,3.94518382135,1.75154175625,2.08340835775,-1.01849918662,0.0
13546,75,2017-10-15 15:22:40.272,36.77645712,-1.29005617,-0.007,-0.001,-0.004,3.94518382135,1.02354175625,1.97940835775,-1.43449918662,0.0
13547,75,2017-10-15 15:22:40.376,36.77645712,-1.29005617,0.002,0.004,-0.001,3.94518382135,1.23154175625,2.39540835775,-1.53849918662,0.0
13548,75,2017-10-15 15:22:40.477,36.77645712,-1.29005617,0.004,-0.003,-0.001,3.94518382135,1.63554175625,2.09240835775,-1.63949918662,0.0
13549,75,2017-10-15 15:22:40.579,36.77645712,-1.29005617,-0.007,0.0,-0.008,3.94518382135,0.92154175625,2.09240835775,-2.45549918662,0.0
13550,75,2017-10-15 15:22:40.682,36.77645712,-1.29005617,-0.003,-0.003,0.004,3.94518382135,0.61254175625,1.78340835775,-2.04349918662,0.0
13551,75,2017-10-15 15:22:40.786,36.77645712,-1.29005617,0.003,0.004,-0.012,3.94518382135,0.92454175625,2.19940835775,-3.29149918662,0.0
13552,75,2017-10-15 15:22:40.891,36.77645712,-1.29005617,0.01,0.002,-0.002,3.94518382135,1.97454175625,2.40940835775,-3.50149918662,0.0
13553,75,2017-10-15 15:22:40.993,36.77645712,-1.29005617,0.006,-0.007,0.004,3.94518382135,2.58654175625,1.69540835775,-3.09349918662,0.0
13555,75,2017-10-15 15:22:41.097,36.77642741,-1.29005468,-0.009,0.007,0.005,3.94518382135,1.65054175625,2.42340835775,-2.57349918662,0.0
13556,75,2017-10-15 15:22:41.201,36.77642741,-1.29005468,-0.006,-0.011,0.012,3.94518382135,1.02654175625,1.27940835775,-1.32549918662,0.0
13557,75,2017-10-15 15:22:41.305,36.77642741,-1.29005468,-0.004,0.016,-0.006,3.94518382135,0.61054175625,2.94340835775,-1.94949918662,0.0
13558,75,2017-10-15 15:22:41.409,36.77642741,-1.29005468,0.008,-0.011,-0.003,3.94518382135,1.44254175625,1.79940835775,-2.26149918662,0.0
13559,75,2017-10-15 15:22:41.513,36.77642741,-1.29005468,-0.001,0.002,0.0,3.94518382135,1.33854175625,2.00740835775,-2.26149918662,0.0
13560,75,2017-10-15 15:22:41.618,36.77642741,-1.29005468,0.005,-0.005,0.008,3.94518382135,1.86354175625,1.48240835775,-1.42149918662,0.0
13561,75,2017-10-15 15:22:41.721,36.77642741,-1.29005468,-0.001,0.015,0.001,3.94518382135,1.76054175625,3.02740835775,-1.31849918662,0.0
13562,75,2017-10-15 15:22:41.824,36.77642741,-1.29005468,-0.009,-0.012,-0.003,3.94518382135,0.83354175625,1.79140835775,-1.62749918662,0.0
13563,75,2017-10-15 15:22:41.929,36.77642741,-1.29005468,0.004,-0.001,0.0,3.94518382135,1.25354175625,1.68640835775,-1.62749918662,0.0
13565,75,2017-10-15 15:22:42.032,36.77638559,-1.29005539,0.003,0.001,0.003,3.94518382135,1.56254175625,1.78940835775,-1.31849918662,0.0
13566,75,2017-10-15 15:22:42.137,36.77638559,-1.29005539,-0.011,0.007,-0.014,3.94518382135,0.40754175625,2.52440835775,-2.78849918662,0.0
13567,75,2017-10-15 15:22:42.240,36.77638559,-1.29005539,0.016,-0.003,0.007,3.94518382135,2.05554175625,2.21540835775,-2.06749918662,0.0
13568,75,2017-10-15 15:22:42.344,36.77638559,-1.29005539,-0.004,-0.004,0.001,3.94518382135,1.63954175625,1.79940835775,-1.96349918662,0.0
13569,75,2017-10-15 15:22:42.447,36.77638559,-1.29005539,-0.008,0.002,0.004,3.94518382135,0.81554175625,2.00540835775,-1.55149918662,0.0
13570,75,2017-10-15 15:22:42.551,36.77638559,-1.29005539,0.015,-0.002,0.004,3.94518382135,2.37554175625,1.79740835775,-1.13549918662,0.0
13571,75,2017-10-15 15:22:42.655,36.77638559,-1.29005539,-0.01,0.004,-0.015,3.94518382135,1.33554175625,2.21340835775,-2.69549918662,0.0
13572,75,2017-10-15 15:22:42.758,36.77638559,-1.29005539,-0.005,0.011,0.0,3.94518382135,0.82054175625,3.34640835775,-2.69549918662,0.0
13573,75,2017-10-15 15:22:42.862,36.77638559,-1.29005539,0.012,-0.026,0.004,3.94518382135,2.06854175625,0.642408357747,-2.27949918662,0.0
13574,75,2017-10-15 15:22:42.966,36.77638559,-1.29005539,-0.002,0.003,-0.007,3.94518382135,1.86054175625,0.954408357747,-3.00749918662,0.0
13576,75,2017-10-15 15:22:43.066,36.77633806,-1.29005528,-0.013,0.038,0.017,3.94518382135,0.56054175625,4.75440835775,-1.30749918662,0.0
13577,75,2017-10-15 15:22:43.169,36.77633806,-1.29005528,0.002,-0.035,0.002,3.94518382135,0.76654175625,1.14940835775,-1.10149918662,0.0
13578,75,2017-10-15 15:22:43.273,36.77633806,-1.29005528,0.007,-0.008,-0.02,3.94518382135,1.49454175625,0.317408357747,-3.18149918662,0.0
