,Batch id, time, Longitude, Latitude, x, y, z,speedbump
2501,20,2017-09-25 16:57:45+00:00,36.78006801,-1.28854558,0.041,0.005,0.008,0.0
2502,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.041,0.005,0.008,0.0
2503,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.048,0.003,0.008,0.0
2504,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.074,0.001,0.012,0.0
2505,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.052,0.007,0.005,0.0
2506,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.044,0.005,0.003,0.0
2507,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.064,0.007,0.004,0.0
2508,20,2017-09-25 16:57:46+00:00,36.78012338,-1.28848533,0.063,0.008,0.011,0.0
2509,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.063,0.008,0.011,0.0
2510,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.045,0.002,0.008,0.0
2511,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.056,0.0,0.026,0.0
2512,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.077,0.001,0.015,0.0
2513,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.047,0.0,0.004,0.0
2514,20,2017-09-25 16:57:47+00:00,36.78016404,-1.28843732,0.019,0.001,0.011,0.0
2515,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.019,0.001,0.011,0.0
2516,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.054,0.001,0.004,0.0
2517,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.082,0.007,0.009,0.0
2518,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.047,0.005,0.006,0.0
2519,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.039,0.003,0.003,0.0
2520,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.056,0.004,0.008,0.0
2521,20,2017-09-25 16:57:48+00:00,36.78019005,-1.28841135,0.064,0.002,0.02,0.0
2522,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.064,0.002,0.02,0.0
2523,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.057,0.006,0.017,0.0
2524,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.051,0.006,0.012,0.0
2525,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.052,0.002,0.014,0.0
2526,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.059,0.0,0.014,0.0
2527,20,2017-09-25 16:57:49+00:00,36.78021205,-1.28839002,0.058,0.006,0.01,0.0
2528,20,2017-09-25 16:57:50+00:00,36.78021205,-1.28839002,0.052,0.006,0.006,0.0
2529,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.052,0.006,0.006,0.0
2530,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.053,0.0,0.005,0.0
2531,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.057,0.009,0.01,0.0
2532,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.052,0.002,0.008,0.0
2533,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.052,0.002,0.008,0.0
2534,20,2017-09-25 16:57:50+00:00,36.7802391,-1.28835949,0.058,0.002,0.008,0.0
2535,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.058,0.002,0.008,0.0
2536,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.06,0.004,0.011,0.0
2537,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.047,0.008,0.013,0.0
2538,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.058,0.003,0.003,0.0
2539,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.059,0.002,0.01,0.0
2540,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.054,0.002,0.01,0.0
2541,20,2017-09-25 16:57:51+00:00,36.7802732,-1.28831792,0.062,0.002,0.007,0.0
2542,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.062,0.002,0.007,0.0
2543,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.051,0.008,0.01,0.0
2544,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.056,0.005,0.014,0.0
2545,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.046,0.003,0.005,0.0
2546,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.061,0.005,0.006,0.0
2547,20,2017-09-25 16:57:52+00:00,36.78031216,-1.28826988,0.062,0.006,0.003,0.0
2548,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.062,0.006,0.003,0.0
2549,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.037,0.012,0.007,0.0
2550,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.062,0.002,0.011,0.0
2551,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.06,0.001,0.001,0.0
2552,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.045,0.001,0.008,0.0
2553,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.055,0.002,0.009,0.0
2554,20,2017-09-25 16:57:53+00:00,36.78036387,-1.28821332,0.064,0.001,0.006,0.0
2555,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.064,0.001,0.006,0.0
2556,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.052,0.002,0.016,0.0
2557,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.054,0.0,0.013,0.0
2558,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.065,0.006,0.014,0.0
2559,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.05,0.002,0.002,0.0
2560,20,2017-09-25 16:57:54+00:00,36.78042128,-1.28815255,0.05,0.002,0.003,0.0
2561,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.05,0.002,0.003,0.0
2562,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.051,0.001,0.005,0.0
2563,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.059,0.005,0.01,0.0
2564,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.05,0.005,0.002,0.0
2565,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.057,0.006,0.006,0.0
2566,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.064,0.0,0.007,0.0
2567,20,2017-09-25 16:57:55+00:00,36.78048424,-1.2880841,0.048,0.001,0.008,0.0
2568,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.048,0.001,0.008,0.0
2569,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.057,0.007,0.009,0.0
2570,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.056,0.002,0.012,0.0
2571,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.056,0.004,0.006,0.0
2572,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.052,0.006,0.007,0.0
2573,20,2017-09-25 16:57:56+00:00,36.78055198,-1.28800581,0.054,0.001,0.005,0.0
2574,20,2017-09-25 16:57:57+00:00,36.78055198,-1.28800581,0.052,0.002,0.008,0.0
2575,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.052,0.002,0.008,0.0
2576,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.056,0.0,0.009,0.0
2577,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.052,0.001,0.008,0.0
2578,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.064,0.001,0.005,0.0
2579,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.051,0.004,0.006,0.0
2580,20,2017-09-25 16:57:57+00:00,36.78062778,-1.2879212,0.049,0.008,0.001,0.0
2581,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.049,0.008,0.001,0.0
2582,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.066,0.006,0.003,0.0
2583,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.051,0.007,0.004,0.0
2584,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.048,0.001,0.004,0.0
2585,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.062,0.002,0.003,0.0
2586,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.058,0.002,0.006,0.0
2587,20,2017-09-25 16:57:58+00:00,36.78070517,-1.28783329,0.048,0.001,0.009,0.0
2588,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.048,0.001,0.009,0.0
2589,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.054,0.001,0.004,0.0
2590,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.056,0.001,0.002,0.0
2591,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.054,0.008,0.0,0.0
2592,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.056,0.009,0.001,0.0
2593,20,2017-09-25 16:57:59+00:00,36.78078424,-1.28773699,0.052,0.011,0.014,0.0
2594,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.052,0.011,0.014,0.0
2595,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.059,0.012,0.004,0.0
2596,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.051,0.012,0.006,0.0
2597,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.059,0.013,0.008,0.0
2598,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.053,0.01,0.004,0.0
2599,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.055,0.001,0.0,0.0
2600,20,2017-09-25 16:58:00+00:00,36.7808653,-1.28764285,0.051,0.011,0.011,0.0
2601,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.051,0.011,0.011,0.0
2602,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.06,0.01,0.001,0.0
2603,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.048,0.0,0.006,0.0
2604,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.052,0.001,0.01,0.0
2605,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.071,0.0,0.006,0.0
2606,20,2017-09-25 16:58:01+00:00,36.78094551,-1.28754938,0.058,0.005,0.003,0.0
2607,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.058,0.005,0.003,0.0
2608,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.037,0.01,0.008,0.0
2609,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.068,0.008,0.012,0.0
2610,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.076,0.008,0.014,0.0
2611,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.034,0.007,0.007,0.0
2612,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.059,0.005,0.01,0.0
2613,20,2017-09-25 16:58:02+00:00,36.78101435,-1.28746655,0.073,0.004,0.005,0.0
2614,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.073,0.004,0.005,0.0
2615,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.05,0.0,0.004,0.0
2616,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.041,0.009,0.005,0.0
2617,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.06,0.011,0.008,0.0
2618,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.06,0.01,0.016,0.0
2619,20,2017-09-25 16:58:03+00:00,36.78107775,-1.28739578,0.062,0.006,0.009,0.0
2620,20,2017-09-25 16:58:04+00:00,36.78107775,-1.28739578,0.053,0.004,0.004,0.0
2621,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.053,0.004,0.004,0.0
2622,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.049,0.01,0.0,0.0
2623,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.053,0.012,0.006,0.0
2624,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.061,0.015,0.013,0.0
2625,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.045,0.013,0.007,0.0
2626,20,2017-09-25 16:58:04+00:00,36.78112876,-1.28733629,0.059,0.002,0.006,0.0
2627,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.059,0.002,0.006,0.0
2628,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.054,0.005,0.004,0.0
2629,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.068,0.008,0.002,0.0
2630,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.047,0.003,0.004,0.0
2631,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.034,0.003,0.003,0.0
2632,20,2017-09-25 16:58:05+00:00,36.78117268,-1.28728246,0.061,0.0,0.0,0.0
2633,20,2017-09-25 16:58:06+00:00,36.78117268,-1.28728246,0.061,0.005,0.004,0.0
2634,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.061,0.005,0.004,0.0
2635,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.035,0.017,0.002,0.0
2636,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.038,0.016,0.005,0.0
2637,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.09,0.023,0.001,0.0
2638,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.075,0.026,0.009,0.0
2639,20,2017-09-25 16:58:06+00:00,36.7812121,-1.28724169,0.021,0.003,0.001,0.0
2640,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.021,0.003,0.001,0.0
2641,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.033,0.01,0.02,0.0
2642,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.046,0.016,0.007,0.0
2643,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.064,0.012,0.003,0.0
2644,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.036,0.004,0.007,0.0
2645,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.041,0.0,0.004,0.0
2646,20,2017-09-25 16:58:07+00:00,36.78124511,-1.28720406,0.07,0.01,0.0,0.0
2647,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.07,0.01,0.0,0.0
2648,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.033,0.001,0.005,0.0
2649,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.054,0.002,0.005,0.0
2650,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.076,0.01,0.001,0.0
2651,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.056,0.009,0.017,0.0
2652,20,2017-09-25 16:58:08+00:00,36.78127061,-1.28716921,0.043,0.006,0.007,0.0
2653,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.043,0.006,0.007,0.0
2654,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.071,0.003,0.006,0.0
2655,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.053,0.008,0.003,0.0
2656,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.039,0.009,0.005,0.0
2657,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.047,0.001,0.004,0.0
2658,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.06,0.007,0.002,0.0
2659,20,2017-09-25 16:58:09+00:00,36.78129554,-1.28713574,0.079,0.006,0.01,0.0
2660,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.079,0.006,0.01,1.0
2661,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.044,0.001,0.009,1.0
2662,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.041,0.003,0.016,1.0
2663,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.062,0.005,0.007,1.0
2664,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.059,0.01,0.003,1.0
2665,20,2017-09-25 16:58:10+00:00,36.78131873,-1.28710605,0.05,0.007,0.007,1.0
2666,20,2017-09-25 16:58:11+00:00,36.78131873,-1.28710605,0.056,0.003,0.005,1.0
2667,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.056,0.003,0.005,0.0
2668,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.054,0.008,0.017,0.0
2669,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.058,0.01,0.02,0.0
2670,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.049,0.005,0.013,0.0
2671,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.053,0.005,0.021,0.0
2672,20,2017-09-25 16:58:11+00:00,36.78134535,-1.28707025,0.07,0.005,0.02,0.0
2673,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.07,0.005,0.02,0.0
2674,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.058,0.01,0.011,0.0
2675,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.056,0.007,0.013,0.0
2676,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.051,0.005,0.012,0.0
2677,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.054,0.002,0.005,0.0
2678,20,2017-09-25 16:58:12+00:00,36.7813796,-1.28702853,0.063,0.001,0.006,0.0
2679,20,2017-09-25 16:58:13+00:00,36.7813796,-1.28702853,0.054,0.005,0.017,0.0
2680,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.054,0.005,0.017,0.0
2681,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.05,0.01,0.015,0.0
2682,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.06,0.003,0.014,0.0
2683,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.067,0.004,0.017,0.0
2684,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.045,0.004,0.013,0.0
2685,20,2017-09-25 16:58:13+00:00,36.78141763,-1.28697491,0.06,0.012,0.01,0.0
2686,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.06,0.012,0.01,0.0
2687,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.059,0.011,0.005,0.0
2688,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.029,0.013,0.007,0.0
2689,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.072,0.008,0.0,0.0
2690,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.068,0.003,0.01,0.0
2691,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.021,0.004,0.013,0.0
2692,20,2017-09-25 16:58:14+00:00,36.78146958,-1.28691531,0.064,0.003,0.004,0.0
2693,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.064,0.003,0.004,0.0
2694,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.073,0.004,0.009,0.0
2695,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.043,0.003,0.008,0.0
2696,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.047,0.001,0.002,0.0
2697,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.061,0.004,0.008,0.0
2698,20,2017-09-25 16:58:15+00:00,36.78152092,-1.28685073,0.047,0.004,0.011,0.0
2699,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.047,0.004,0.011,0.0
2700,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.054,0.001,0.007,0.0
2701,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.057,0.002,0.008,0.0
2702,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.054,0.005,0.013,0.0
2703,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.045,0.004,0.008,0.0
2704,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.06,0.0,0.009,0.0
2705,20,2017-09-25 16:58:16+00:00,36.78157959,-1.28677674,0.051,0.005,0.0,0.0
2706,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.051,0.005,0.0,0.0
2707,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.05,0.01,0.008,0.0
2708,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.049,0.008,0.002,0.0
2709,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.065,0.005,0.008,0.0
2710,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.053,0.001,0.007,0.0
2711,20,2017-09-25 16:58:17+00:00,36.78164407,-1.28670039,0.04,0.001,0.013,0.0
2712,20,2017-09-25 16:58:18+00:00,36.78164407,-1.28670039,0.055,0.0,0.005,0.0
2713,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.055,0.0,0.005,0.0
2714,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.07,0.006,0.014,0.0
2715,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.055,0.005,0.017,0.0
2716,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.045,0.001,0.008,0.0
2717,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.059,0.006,0.005,0.0
2718,20,2017-09-25 16:58:18+00:00,36.78171391,-1.28662139,0.064,0.004,0.005,0.0
2719,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.064,0.004,0.005,0.0
2720,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.05,0.002,0.002,0.0
2721,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.05,0.003,0.009,0.0
2722,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.059,0.002,0.002,0.0
2723,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.056,0.002,0.0,0.0
2724,20,2017-09-25 16:58:19+00:00,36.78179113,-1.28653746,0.049,0.005,0.0,0.0
2725,20,2017-09-25 16:58:20+00:00,36.78179113,-1.28653746,0.059,0.001,0.005,0.0
2726,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.059,0.001,0.005,0.0
2727,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.062,0.002,0.004,0.0
2728,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.052,0.003,0.003,0.0
2729,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.047,0.003,0.004,0.0
2730,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.062,0.0,0.002,0.0
2731,20,2017-09-25 16:58:20+00:00,36.78186891,-1.28644527,0.061,0.003,0.002,0.0
2732,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.061,0.003,0.002,0.0
2733,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.051,0.007,0.001,0.0
2734,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.053,0.007,0.004,0.0
2735,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.051,0.01,0.007,0.0
2736,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.059,0.008,0.008,0.0
2737,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.048,0.002,0.001,0.0
2738,20,2017-09-25 16:58:21+00:00,36.78194669,-1.28635544,0.069,0.002,0.0,0.0
2739,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.069,0.002,0.0,0.0
2740,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.047,0.001,0.002,0.0
2741,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.043,0.003,0.003,0.0
2742,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.058,0.003,0.0,0.0
2743,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.053,0.001,0.002,0.0
2744,20,2017-09-25 16:58:22+00:00,36.78202811,-1.28626603,0.066,0.013,0.003,0.0
2745,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.066,0.013,0.003,0.0
2746,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.053,0.002,0.003,0.0
2747,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.052,0.007,0.004,0.0
2748,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.071,0.001,0.009,0.0
2749,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.045,0.01,0.005,0.0
2750,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.045,0.01,0.004,0.0
2751,20,2017-09-25 16:58:23+00:00,36.78210504,-1.28618083,0.06,0.007,0.005,0.0
2752,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.06,0.007,0.005,0.0
2753,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.066,0.0,0.005,0.0
2754,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.051,0.004,0.001,0.0
2755,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.049,0.003,0.002,0.0
2756,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.052,0.0,0.007,0.0
2757,20,2017-09-25 16:58:24+00:00,36.78218074,-1.28610025,0.058,0.004,0.003,0.0
2758,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.058,0.004,0.003,0.0
2759,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.058,0.001,0.001,0.0
2760,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.057,0.001,0.001,0.0
2761,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.057,0.001,0.002,0.0
2762,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.05,0.0,0.003,0.0
2763,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.057,0.002,0.002,0.0
2764,20,2017-09-25 16:58:25+00:00,36.7822467,-1.28602493,0.062,0.0,0.002,0.0
2765,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.062,0.0,0.002,0.0
2766,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.049,0.002,0.007,0.0
2767,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.051,0.001,0.002,0.0
2768,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.061,0.001,0.0,0.0
2769,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.059,0.002,0.0,0.0
2770,20,2017-09-25 16:58:26+00:00,36.7823065,-1.28595202,0.05,0.002,0.001,0.0
2771,20,2017-09-25 16:58:27+00:00,36.7823065,-1.28595202,0.052,0.0,0.004,0.0
2772,20,2017-09-25 16:58:27+00:00,36.78236725,-1.28588005,0.052,0.0,0.004,0.0
2773,20,2017-09-25 16:58:27+00:00,36.78236725,-1.28588005,0.053,0.003,0.005,0.0
