"","X","Batch_id","time","Longitude","Latitude","x","y","z","velocity","x_raw","y_raw","z_raw","label","x_ratio_speed","x_ratio_z"
"8995",9892,75,"2017-10-15 15:15:54.574",36.7999586,-1.27469874,0.002,-0.003,-0.008,1.82299763348,-0.798863776886,-0.201136223114,-0.230378741038,0,-0.43821437955518,3.46761065403266
"8996",9893,75,"2017-10-15 15:15:54.678",36.7999586,-1.27469874,-0.001,0,-0.01,1.82299763348,-0.902863776886,-0.201136223114,-1.27037874104,0,-0.495263274238313,0.710704412565081
"8997",9894,75,"2017-10-15 15:15:54.782",36.7999586,-1.27469874,-0.002,0.001,0,1.82299763348,-1.11086377689,-0.0971362231139,-1.27037874104,0,-0.609361063606771,0.874435112146625
"8998",9895,75,"2017-10-15 15:15:54.885",36.7999586,-1.27469874,0.002,0.002,-0.002,1.82299763348,-0.904863776886,0.108863776886,-1.47637874104,0,-0.496360368366834,0.612894070967583
"8999",9896,75,"2017-10-15 15:15:54.986",36.7999586,-1.27469874,0.001,-0.005,0,1.82299763348,-0.803863776886,-0.396136223114,-1.47637874104,0,-0.440957114876485,0.544483440827478
"9000",9898,75,"2017-10-15 15:15:55.087",36.79996388,-1.27470288,-0.001,0,0.006,0.721424644242,-0.904863776886,-0.396136223114,-0.870378741038,0,-1.25427344922038,1.03962072396997
"9001",9899,75,"2017-10-15 15:15:55.193",36.79996388,-1.27470288,-0.001,-0.003,-0.001,0.721424644242,-1.01086377689,-0.714136223114,-0.976378741038,0,-1.40120494213517,1.03531932272034
"9002",9900,75,"2017-10-15 15:15:55.295",36.79996388,-1.27470288,-0.002,0.002,-0.002,0.721424644242,-1.21486377689,-0.510136223114,-1.18037874104,0,-1.6839787586775,1.02921522952846
"9003",9901,75,"2017-10-15 15:15:55.399",36.79996388,-1.27470288,0.002,-0.001,0,0.721424644242,-1.00686377689,-0.614136223114,-1.18037874104,0,-1.39566035749709,0.853000602165098
"9004",9902,75,"2017-10-15 15:15:55.503",36.79996388,-1.27470288,0.004,-0.001,0.005,0.721424644242,-0.590863776886,-0.718136223114,-0.660378741038,0,-0.819023555130723,0.894734703236003
"9005",9903,75,"2017-10-15 15:15:55.607",36.79996388,-1.27470288,-0.002,-0.002,0.002,0.721424644242,-0.798863776886,-0.926136223114,-0.452378741038,0,-1.10734195631113,1.76591803375414
"9006",9904,75,"2017-10-15 15:15:55.710",36.79996388,-1.27470288,-0.004,0.003,-0.005,0.721424644242,-1.21086377689,-0.617136223114,-0.967378741038,0,-1.67843417403941,1.25169566533035
"9007",9905,75,"2017-10-15 15:15:55.814",36.79996388,-1.27470288,0.001,-0.007,-0.002,0.721424644242,-1.10686377689,-1.34513622311,-1.17537874104,0,-1.53427497344921,0.941708181577815
"9008",9906,75,"2017-10-15 15:15:55.918",36.79996388,-1.27470288,-0.006,0.008,-0.006,0.721424644242,-1.73086377689,-0.513136223114,-1.79937874104,0,-2.39923017699044,0.961922988980964
"9009",9908,75,"2017-10-15 15:15:56.021",36.79996448,-1.27469865,0.005,-0.001,0.003,0.491272344013,-1.21586377689,-0.616136223114,-1.49037874104,0,-2.47492819758204,0.81580858838711
"9010",9909,75,"2017-10-15 15:15:56.122",36.79996448,-1.27469865,0.009,-0.011,0.002,0.491272344013,-0.306863776886,-1.72713622311,-1.28837874104,0,-0.624630677109477,0.238178236811246
"9011",9910,75,"2017-10-15 15:15:56.224",36.79996448,-1.27469865,-0.001,0,0.004,0.491272344013,-0.408863776886,-1.72713622311,-0.880378741038,0,-0.832254821320006,0.464418048536626
"9012",9911,75,"2017-10-15 15:15:56.329",36.79996448,-1.27469865,-0.007,0.011,0.011,0.491272344013,-1.14386377689,-0.572136223114,0.274621258962,0,-2.32836997813932,-4.16524118057546
"9013",9912,75,"2017-10-15 15:15:56.432",36.79996448,-1.27469865,0,0.008,0.009,0.491272344013,-1.14386377689,0.251863776886,1.20162125896,0,-2.32836997813932,-0.951933704868047
"9014",9913,75,"2017-10-15 15:15:56.536",36.79996448,-1.27469865,0.011,-0.018,-0.002,0.491272344013,0.000136223113859,-1.62013622311,0.993621258962,0,0.000277286347418318,0.000137097624100059
"9015",9914,75,"2017-10-15 15:15:56.640",36.79996448,-1.27469865,-0.011,0.011,-0.026,0.491272344013,-1.14386377689,-0.476136223114,-1.71037874104,0,-2.32836997813932,0.668778060346138
"9016",9915,75,"2017-10-15 15:15:56.744",36.79996448,-1.27469865,-0.003,0.005,0.026,0.491272344013,-1.45586377689,0.0438637768861,0.993621258962,0,-2.96345559572447,-1.46520997186683
"9017",9916,75,"2017-10-15 15:15:56.847",36.79996448,-1.27469865,0.008,-0.014,0.004,0.491272344013,-0.631863776886,-1.39813622311,1.40562125896,0,-1.28617819542734,-0.449526337808456
"9018",9917,75,"2017-10-15 15:15:56.953",36.79996448,-1.27469865,0.002,-0.011,-0.01,0.491272344013,-0.419863776886,-2.56413622311,0.345621258962,0,-0.854645660401534,-1.21480888689247
"9019",9919,75,"2017-10-15 15:15:57.061",36.79997466,-1.27468408,-0.002,0.014,0,1.94893999664,-0.635863776886,-1.05213622311,0.345621258962,0,-0.326261341027552,-1.8397704435071
"9020",9920,75,"2017-10-15 15:15:57.165",36.79997466,-1.27468408,-0.002,0.014,0.002,1.94893999664,-0.843863776886,0.403863776886,0.553621258962,0,-0.432986022320253,-1.52426187258088
"9021",9921,75,"2017-10-15 15:15:57.268",36.79997466,-1.27468408,0.004,-0.001,0.015,1.94893999664,-0.431863776886,0.300863776886,2.09862125896,0,-0.22158905745202,-0.205784524026034
"9022",9922,75,"2017-10-15 15:15:57.368",36.79997466,-1.27468408,-0.006,-0.008,-0.008,1.94893999664,-1.03186377689,-0.499136223114,1.29862125896,0,-0.529448715029169,-0.794584078899469
"9023",9923,75,"2017-10-15 15:15:57.471",36.79997466,-1.27468408,0.003,-0.003,0,1.94893999664,-0.722863776886,-0.808136223114,1.29862125896,0,-0.370900991375941,-0.556639414223748
"9024",9924,75,"2017-10-15 15:15:57.575",36.79997466,-1.27468408,-0.005,0.014,-0.004,1.94893999664,-1.24286377689,0.647863776886,0.882621258962,0,-0.637712694609744,-1.40815073766936
"9025",9925,75,"2017-10-15 15:15:57.678",36.79997466,-1.27468408,0.01,-0.017,0.009,1.94893999664,-0.212863776886,-1.10313622311,1.80962125896,0,-0.109220282437109,-0.117628910376713
"9026",9926,75,"2017-10-15 15:15:57.781",36.79997466,-1.27468408,-0.009,0.005,-0.004,1.94893999664,-1.13986377689,-0.588136223114,1.39762125896,0,-0.584863453392686,-0.815574154716419
"9027",9927,75,"2017-10-15 15:15:57.885",36.79997466,-1.27468408,0.008,0,-0.003,1.94893999664,-0.307863776886,-0.588136223114,1.08562125896,0,-0.157964728219833,-0.283583039982955
"9028",9928,75,"2017-10-15 15:15:57.992",36.79997466,-1.27468408,0.002,0.001,0.016,1.94893999664,-0.0938637768861,-0.481136223114,2.79762125896,0,-0.0481614503514333,-0.033551280962525
"9029",9930,75,"2017-10-15 15:15:58.093",36.79998767,-1.27467169,-0.006,0.003,0.002,1.96599753227,-0.699863776886,-0.178136223114,2.99962125896,0,-0.355984056642185,-0.233317381251208
"9030",9931,75,"2017-10-15 15:15:58.197",36.79998767,-1.27467169,-0.002,-0.001,0.003,1.96599753227,-0.907863776886,-0.282136223114,3.31162125896,0,-0.461782765229493,-0.274144808809178
"9031",9932,75,"2017-10-15 15:15:58.300",36.79998767,-1.27467169,0.007,-0.004,-0.006,1.96599753227,-0.186863776886,-0.694136223114,2.69362125896,0,-0.0950478186359885,-0.0693726990253068
"9032",9933,75,"2017-10-15 15:15:58.404",36.79998767,-1.27467169,-0.002,-0.001,-0.014,1.96599753227,-0.394863776886,-0.798136223114,1.23762125896,0,-0.200846527223296,-0.319050577086735
"9033",9934,75,"2017-10-15 15:15:58.512",36.79998767,-1.27467169,-0.005,0.011,-0.007,1.96599753227,-0.934863776886,0.389863776886,0.481621258962,0,-0.475516251440345,-1.94107664371136
"9034",9935,75,"2017-10-15 15:15:58.612",36.79998767,-1.27467169,-0.001,-0.016,-0.007,1.96599753227,-1.03486377689,-1.21013622311,-0.218378741038,0,-0.526381015186278,4.73884853429906
"9035",9936,75,"2017-10-15 15:15:58.715",36.79998767,-1.27467169,0.006,0.007,0.004,1.96599753227,-0.416863776886,-0.489136223114,0.193621258962,0,-0.212036775246954,-2.15298557152659
"9036",9937,75,"2017-10-15 15:15:58.820",36.79998767,-1.27467169,-0.009,0.005,0.002,1.96599753227,-1.36186377689,0.0358637768861,0.403621258962,0,-0.692708792628824,-3.3741130989788
"9037",9938,75,"2017-10-15 15:15:58.923",36.79998767,-1.27467169,0.006,-0.001,-0.001,1.96599753227,-0.743863776886,-0.0671362231139,0.300621258962,0,-0.3783645526895,-2.47442173402656
"9038",9940,75,"2017-10-15 15:15:59.030",36.80000018,-1.27466343,0,-0.008,0.007,1.70760970051,-0.743863776886,-0.923136223114,1.04962125896,0,-0.435616977734336,-0.708697323473655
"9039",9941,75,"2017-10-15 15:15:59.131",36.80000018,-1.27466343,0.009,0.001,0.016,1.70760970051,0.165136223114,-0.822136223114,2.66562125896,0,0.0967060699319522,0.0619503699405625
"9040",9942,75,"2017-10-15 15:15:59.234",36.80000018,-1.27466343,-0.021,0.014,-0.038,1.70760970051,-1.99786377689,0.619863776886,-1.24837874104,0,-1.16997682567235,1.60036670860449
"9041",9943,75,"2017-10-15 15:15:59.338",36.80000018,-1.27466343,0.008,0,0.009,1.70760970051,-1.16586377689,0.619863776886,-0.312378741038,0,-0.682746049370532,3.73221229145096
"9042",9944,75,"2017-10-15 15:15:59.442",36.80000018,-1.27466343,0.009,-0.02,-0.008,1.70760970051,-0.229863776886,-1.46013622311,-1.14437874104,0,-0.134611426028646,0.200863375596354
"9043",9945,75,"2017-10-15 15:15:59.546",36.80000018,-1.27466343,-0.013,0.01,-0.008,1.70760970051,-1.58186377689,-0.420136223114,-1.97637874104,0,-0.92636143752144,0.800384938393741
"9044",9946,75,"2017-10-15 15:15:59.650",36.80000018,-1.27466343,0.016,-0.027,0.024,1.70760970051,0.0821362231139,-3.22813622311,0.519621258962,0,0.0481001150844768,0.15806940477758
"9045",9947,75,"2017-10-15 15:15:59.754",36.80000018,-1.27466343,0.006,0.009,0.003,1.70760970051,0.706136223114,-2.29213622311,0.831621258962,0,0.413523197310898,0.849107950890257
"9046",9948,75,"2017-10-15 15:15:59.857",36.80000018,-1.27466343,-0.023,0.026,-0.015,1.70760970051,-1.66286377689,0.385863776886,-0.713378741038,0,-0.973796164541209,2.33096906486231
"9047",9949,75,"2017-10-15 15:15:59.961",36.80000018,-1.27466343,0.008,0.006,0.005,1.70760970051,-0.830863776886,1.00986377689,-0.193378741038,0,-0.48656538823705,4.29656213721409
"9048",9951,75,"2017-10-15 15:16:00.064",36.80001803,-1.27464482,-0.006,-0.023,0,2.88141886411,-1.44886377689,-1.35913622311,-0.193378741038,0,-0.502829975515385,7.49236327174811
"9049",9952,75,"2017-10-15 15:16:00.168",36.80001803,-1.27464482,0.006,0.025,-0.01,2.88141886411,-0.824863776886,1.24086377689,-1.23337874104,0,-0.28626999953399,0.668783845090815
"9050",9953,75,"2017-10-15 15:16:00.273",36.80001803,-1.27464482,0.001,0.003,0.002,2.88141886411,-0.719863776886,1.55586377689,-1.02337874104,0,-0.249829618960431,0.703418732496284
"9051",9954,75,"2017-10-15 15:16:00.376",36.80001803,-1.27464482,0,-0.021,0.007,2.88141886411,-0.719863776886,-0.607136223114,-0.302378741038,0,-0.249829618960431,2.38066927064669
"9052",9955,75,"2017-10-15 15:16:00.480",36.80001803,-1.27464482,-0.001,-0.015,0.005,2.88141886411,-0.823863776886,-2.16713622311,0.217621258962,0,-0.285922948290432,-3.7857688206365
"9053",9956,75,"2017-10-15 15:16:00.584",36.80001803,-1.27464482,0,0.003,-0.009,2.88141886411,-0.823863776886,-1.85513622311,-0.718378741038,0,-0.285922948290432,1.14683763566776
"9054",9957,75,"2017-10-15 15:16:00.688",36.80001803,-1.27464482,0.011,0.007,-0.013,2.88141886411,0.320136223114,-1.12713622311,-2.07037874104,0,0.11110367433958,-0.154626888678923
"9055",9958,75,"2017-10-15 15:16:00.791",36.80001803,-1.27464482,-0.016,0.012,-0.01,2.88141886411,-1.32786377689,0.108863776886,-3.10037874104,0,-0.460836775044903,0.428290827605332
"9056",9959,75,"2017-10-15 15:16:00.896",36.80001803,-1.27464482,0,0.003,0.008,2.88141886411,-1.32786377689,0.423863776886,-2.26037874104,0,-0.460836775044903,0.587451895906192
"9057",9961,75,"2017-10-15 15:16:01.006",36.80003497,-1.27462395,0.001,-0.006,0.031,3.00059955668,-1.21786377689,-0.236136223114,1.14962125896,0,-0.405873477578428,-1.05936086985007
"9058",9962,75,"2017-10-15 15:16:01.108",36.80003497,-1.27462395,0.009,-0.016,-0.005,3.00059955668,-0.299863776886,-1.86813622311,0.639621258962,0,-0.0999346201389775,-0.468814587827537
"9059",9963,75,"2017-10-15 15:16:01.211",36.80003497,-1.27462395,0.002,0.022,0.003,3.00059955668,-0.0938637768861,0.397863776886,0.948621258962,0,-0.0312816739165139,-0.0989475789197552
"9060",9964,75,"2017-10-15 15:16:01.316",36.80003497,-1.27462395,-0.003,-0.008,0.002,3.00059955668,-0.408863776886,-0.442136223114,1.15862125896,0,-0.136260693625638,-0.352888205463279
"9061",9965,75,"2017-10-15 15:16:01.419",36.80003497,-1.27462395,0.005,0,0.013,3.00059955668,0.106136223114,-0.442136223114,2.49762125896,0,0.0353716719306037,0.0424949230125446
"9062",9966,75,"2017-10-15 15:16:01.524",36.80003497,-1.27462395,-0.015,0.003,-0.01,3.00059955668,-1.46886377689,-0.127136223114,1.44762125896,0,-0.489523426616518,-1.01467408536488
"9063",9967,75,"2017-10-15 15:16:01.627",36.80003497,-1.27462395,0.002,-0.005,-0.017,3.00059955668,-1.26286377689,-0.642136223114,-0.303378741038,0,-0.420870480394022,4.16266404352907
"9064",9968,75,"2017-10-15 15:16:01.730",36.80003497,-1.27462395,0.009,0.001,-0.002,3.00059955668,-0.335863776886,-0.539136223114,-0.509378741038,0,-0.111932222391453,0.659359627379786
"9065",9969,75,"2017-10-15 15:16:01.834",36.80003497,-1.27462395,0.006,-0.007,0.007,3.00059955668,0.288136223114,-1.26713622311,0.218621258962,0,0.0960262166514505,1.31796982819536
"9066",9970,75,"2017-10-15 15:16:01.939",36.80003497,-1.27462395,-0.009,0.024,0.001,3.00059955668,-0.656863776886,1.25286377689,0.323621258962,0,-0.218910842476023,-2.02972999670312
"9067",9972,75,"2017-10-15 15:16:02.044",36.80006349,-1.27460538,0.002,-0.015,0.006,3.7798435456,-0.446863776886,-0.322136223114,0.953621258962,0,-0.118222823642047,-0.468596701978313
"9068",9973,75,"2017-10-15 15:16:02.146",36.80006349,-1.27460538,0.005,-0.015,0.013,3.7798435456,0.0631362231139,-1.85213622311,2.27962125896,0,0.0167033958819261,0.027695926621909
"9069",9974,75,"2017-10-15 15:16:02.250",36.80006349,-1.27460538,-0.007,0.004,-0.006,3.7798435456,-0.664863776886,-1.43613622311,1.65562125896,0,-0.175897168458189,-0.401579632592809
"9070",9975,75,"2017-10-15 15:16:02.353",36.80006349,-1.27460538,0.004,0.023,0.003,3.7798435456,-0.252863776886,0.932863776886,1.96462125896,0,-0.0668979479799768,-0.128708663684041
"9071",9976,75,"2017-10-15 15:16:02.457",36.80006349,-1.27460538,-0.017,0,-0.006,3.7798435456,-2.02086377689,0.932863776886,1.34062125896,0,-0.534642175664235,-1.50740842231437
"9072",9977,75,"2017-10-15 15:16:02.561",36.80006349,-1.27460538,0.019,-0.05,-0.002,3.7798435456,-0.0448637768861,-4.26713622311,1.13262125896,0,-0.0118692153113915,-0.0396105728470036
"9073",9978,75,"2017-10-15 15:16:02.666",36.80006349,-1.27460538,0.009,0.031,-0.002,3.7798435456,0.900136223114,-1.01213622311,0.922621258962,0,0.238141132630164,0.97562918084795
"9074",9979,75,"2017-10-15 15:16:02.768",36.80006349,-1.27460538,-0.017,0.044,0.001,3.7798435456,-0.833863776886,3.47586377689,1.02462125896,0,-0.220608013751436,-0.81382634763247
"9075",9980,75,"2017-10-15 15:16:02.872",36.80006349,-1.27460538,0.014,-0.041,-0.022,3.7798435456,0.622136223114,-0.788136223114,-1.26337874104,0,0.164593114928847,-0.492438413679388
"9076",9981,75,"2017-10-15 15:16:02.976",36.80006349,-1.27460538,-0.03,-0.005,-0.006,3.7798435456,-2.49786377689,-1.30813622311,-1.88737874104,0,-0.660837875101388,1.32345656045358
"9077",9983,75,"2017-10-15 15:16:03.080",36.80009156,-1.27458535,0.017,-0.008,0.018,3.78832435564,-0.729863776886,-2.14013622311,-0.015378741038,0,-0.192661374361831,20
"9078",9984,75,"2017-10-15 15:16:03.184",36.80009156,-1.27458535,0.004,0.02,0.001,3.78832435564,-0.313863776886,-0.0601362231139,0.088621258962,0,-0.0828502914273231,-3.54163076176318
"9079",9985,75,"2017-10-15 15:16:03.287",36.80009156,-1.27458535,-0.002,0.003,0.005,3.78832435564,-0.519863776886,0.248863776886,0.603621258962,0,-0.137227894995853,-0.861241662992402
"9080",9986,75,"2017-10-15 15:16:03.392",36.80009156,-1.27458535,0.019,-0.022,0.008,3.78832435564,1.47513622311,-2.06113622311,1.44362125896,0,0.389390158979877,1.0218304932505
"9081",9987,75,"2017-10-15 15:16:03.496",36.80009156,-1.27458535,-0.019,0.014,-0.008,3.78832435564,-0.500863776886,-0.605136223114,0.611621258962,0,-0.132212484957979,-0.818911654143661
"9082",9988,75,"2017-10-15 15:16:03.598",36.80009156,-1.27458535,-0.002,0.009,0.003,3.78832435564,-0.704863776886,0.312863776886,0.917621258962,0,-0.186062150627786,-0.768142379006489
"9083",9989,75,"2017-10-15 15:16:03.702",36.80009156,-1.27458535,0.001,0.008,0.016,3.78832435564,-0.600863776886,1.14486377689,2.58162125896,0,-0.158609379894159,-0.232746679940208
"9084",9990,75,"2017-10-15 15:16:03.806",36.80009156,-1.27458535,0.002,-0.018,0.002,3.78832435564,-0.392863776886,-0.727136223114,2.78962125896,0,-0.103703838426905,-0.140830507232535
"9085",9991,75,"2017-10-15 15:16:03.910",36.80009156,-1.27458535,0.003,0.005,0.013,3.78832435564,-0.0808637768861,-0.207136223114,4.14162125896,0,-0.0213455262260506,-0.0195246672329487
"9086",9993,75,"2017-10-15 15:16:04.011",36.80011748,-1.27457275,0.005,0.008,-0.036,3.21366444812,0.424136223114,0.600863776886,0.505621258962,0,0.131979000907242,0.838841752786894
"9087",9994,75,"2017-10-15 15:16:04.112",36.80011748,-1.27457275,-0.01,-0.004,0.002,3.21366444812,-0.585863776886,0.196863776886,0.707621258962,0,-0.182303966809208,-0.827934109477428
"9088",9995,75,"2017-10-15 15:16:04.217",36.80011748,-1.27457275,0.002,-0.013,0.007,3.21366444812,-0.375863776886,-1.16813622311,1.44262125896,0,-0.1169580032246,-0.2605422418057
"9089",9996,75,"2017-10-15 15:16:04.320",36.80011748,-1.27457275,-0.008,0.015,-0.012,3.21366444812,-1.19986377689,0.376863776886,0.206621258962,0,-0.373363117481641,-5.80706836710674
"9090",9997,75,"2017-10-15 15:16:04.425",36.80011748,-1.27457275,0.012,-0.001,-0.009,3.21366444812,0.0601362231139,0.271863776886,-0.738378741038,0,0.0187126640272228,-0.0814436003796122
"9091",9998,75,"2017-10-15 15:16:04.528",36.80011748,-1.27457275,-0.01,0.003,0.004,3.21366444812,-0.969863776886,0.580863776886,-0.326378741038,0,-0.301793728792492,2.97158991974014
"9092",9999,75,"2017-10-15 15:16:04.631",36.80011748,-1.27457275,0.006,-0.009,0.026,3.21366444812,-0.351863776886,-0.346136223114,2.35162125896,0,-0.109489893100644,-0.149626040139479
"9093",10000,75,"2017-10-15 15:16:04.735",36.80011748,-1.27457275,0.003,0.007,-0.009,3.21366444812,-0.0398637768861,0.381863776886,1.41562125896,0,-0.0124044614892573,-0.0281599168095189
"9094",10001,75,"2017-10-15 15:16:04.840",36.80011748,-1.27457275,0,0.005,-0.001,3.21366444812,-0.0398637768861,0.906863776886,1.31062125896,0,-0.0124044614892573,-0.0304159394741793
"9095",10002,75,"2017-10-15 15:16:04.943",36.80011748,-1.27457275,-0.009,0.001,0.007,3.21366444812,-0.966863776886,1.00986377689,2.03162125896,0,-0.300860215026997,-0.475907491429256
"9096",10004,75,"2017-10-15 15:16:05.047",36.80013731,-1.27455566,0.009,-0.02,0.009,2.94283856295,-0.0308637768861,-1.07013622311,2.96762125896,0,-0.010487757389981,-0.0104001738068544
"9097",10005,75,"2017-10-15 15:16:05.150",36.80013731,-1.27455566,0,0.008,-0.021,2.94283856295,-0.0308637768861,-0.246136223114,0.804621258962,0,-0.010487757389981,-0.0383581424705529
"9098",10006,75,"2017-10-15 15:16:05.255",36.80013731,-1.27455566,-0.009,0.009,-0.005,2.94283856295,-0.975863776886,0.698863776886,0.279621258962,0,-0.331606289645655,-3.4899484413616
"9099",10007,75,"2017-10-15 15:16:05.359",36.80013731,-1.27455566,0.01,-0.007,0.006,2.94283856295,0.0641362231139,-0.0291362231139,0.903621258962,0,0.0217939998209102,0.070976886032511
"9100",10008,75,"2017-10-15 15:16:05.462",36.80013731,-1.27455566,-0.005,0.001,0,2.94283856295,-0.450863776886,0.0738637768861,0.903621258962,0,-0.15320710505915,-0.498952157681541
"9101",10009,75,"2017-10-15 15:16:05.566",36.80013731,-1.27455566,-0.001,0.003,0.006,2.94283856295,-0.554863776886,0.385863776886,1.52762125896,0,-0.18854713400581,-0.363220774541819
"9102",10010,75,"2017-10-15 15:16:05.666",36.80013731,-1.27455566,0.006,0,0.01,2.94283856295,0.0451362231139,0.385863776886,2.52762125896,0,0.015337648378732,0.0178571939739388
"9103",10011,75,"2017-10-15 15:16:05.769",36.80013731,-1.27455566,-0.008,0.005,-0.025,2.94283856295,-0.778863776886,0.900863776886,-0.047378741038,0,-0.264664119429386,16.4390982078083
"9104",10012,75,"2017-10-15 15:16:05.872",36.80013731,-1.27455566,0.003,-0.004,0.004,2.94283856295,-0.469863776886,0.488863776886,0.364621258962,0,-0.159663456501329,-1.28863516686768
"9105",10013,75,"2017-10-15 15:16:05.976",36.80013731,-1.27455566,0.004,-0.003,0.002,2.94283856295,-0.0538637768861,0.176863776886,0.572621258962,0,-0.0183033407147231,-0.0940652762067195
"9106",10015,75,"2017-10-15 15:16:06.080",36.80014858,-1.274541,-0.004,0.01,-0.002,1.97497672488,-0.469863776886,1.21686377689,0.364621258962,0,-0.237908513536811,-1.28863516686768
"9107",10016,75,"2017-10-15 15:16:06.184",36.80014858,-1.274541,-0.002,0.001,-0.006,1.97497672488,-0.677863776886,1.32086377689,-0.259378741038,0,-0.343226210388473,2.6134130120814
"9108",10017,75,"2017-10-15 15:16:06.288",36.80014858,-1.274541,0.004,0.001,0.009,1.97497672488,-0.261863776886,1.42486377689,0.676621258962,0,-0.132590816685149,-0.387016774033561
"9109",10018,75,"2017-10-15 15:16:06.392",36.80014858,-1.274541,0.002,-0.01,-0.018,1.97497672488,-0.0538637768861,0.384863776886,-1.19537874104,0,-0.0272731198335377,0.0450600090472059
"9110",10019,75,"2017-10-15 15:16:06.496",36.80014858,-1.274541,0.001,0.005,0.012,1.97497672488,0.0501362231139,0.904863776886,0.052621258962,0,0.0253857285922933,0.952775059032804
"9111",10020,75,"2017-10-15 15:16:06.599",36.80014858,-1.274541,-0.004,0.001,0.01,1.97497672488,-0.361863776886,1.00786377689,1.08262125896,0,-0.18322432478691,-0.334247802628241
"9112",10021,75,"2017-10-15 15:16:06.703",36.80014858,-1.274541,-0.005,0.008,-0.006,1.97497672488,-0.881863776886,1.83986377689,0.458621258962,0,-0.446518566916064,-1.92285847996215
"9113",10022,75,"2017-10-15 15:16:06.806",36.80014858,-1.274541,0.01,-0.008,0.013,1.97497672488,0.148136223114,1.01586377689,1.79762125896,0,0.0750065665320693,0.0824068042006263
"9114",10023,75,"2017-10-15 15:16:06.910",36.80014858,-1.274541,0.002,-0.007,0.001,1.97497672488,0.356136223114,0.287863776886,1.90162125896,0,0.180324263383731,0.187280312226196
"9115",10025,75,"2017-10-15 15:16:07.022",36.80015793,-1.27451952,-0.001,-0.005,-0.009,2.69930960919,0.244136223114,-0.272136223114,0.893621258962,0,0.0904439499206835,0.273198763643538
"9116",10026,75,"2017-10-15 15:16:07.128",36.80015793,-1.27451952,-0.011,0.021,0.009,2.69930960919,-0.921863776886,1.95386377689,1.84762125896,0,-0.34151835482208,-0.498946292382944
"9117",10027,75,"2017-10-15 15:16:07.231",36.80015793,-1.27451952,0.007,-0.001,-0.001,2.69930960919,-0.200863776886,1.85086377689,1.74462125896,0,-0.0744130188705083,-0.115133170511598
"9118",10028,75,"2017-10-15 15:16:07.335",36.80015793,-1.27451952,0.006,-0.013,0.011,2.69930960919,0.423136223114,0.498863776886,2.88862125896,0,0.156757202535567,0.146483801502708
"9119",10029,75,"2017-10-15 15:16:07.439",36.80015793,-1.27451952,-0.003,-0.001,0.001,2.69930960919,0.111136223114,0.394863776886,2.99262125896,0,0.0411720918325295,0.0371367485214692
"9120",10030,75,"2017-10-15 15:16:07.542",36.80015793,-1.27451952,-0.008,0.003,0,2.69930960919,-0.712863776886,0.703863776886,2.99262125896,0,-0.264091149254981,-0.23820714858309
"9121",10031,75,"2017-10-15 15:16:07.644",36.80015793,-1.27451952,0.002,0.005,-0.029,2.69930960919,-0.508863776886,1.21386377689,0.034621258962,0,-0.188516269179918,-14.6980148077378
"9122",10032,75,"2017-10-15 15:16:07.745",36.80015793,-1.27451952,0.01,-0.014,0.003,2.69930960919,0.501136223114,-0.200136223114,0.337621258962,0,0.185653480211327,1.48431477524466
"9123",10033,75,"2017-10-15 15:16:07.849",36.80015793,-1.27451952,-0.016,0.011,-0.009,2.69930960919,-1.16286377689,0.943863776886,-0.598378741038,0,-0.43080044353969,1.94335743758676
"9124",10034,75,"2017-10-15 15:16:07.953",36.80015793,-1.27451952,-0.002,-0.002,0.009,2.69930960919,-1.37086377689,0.735863776886,0.337621258962,0,-0.507857184008382,-4.06035976853073
"9125",10036,75,"2017-10-15 15:16:08.057",36.80016464,-1.27450586,0.013,0.001,0.02,1.70241505635,-0.0188637768861,0.839863776886,2.41762125896,0,-0.011080598010302,-0.00780261871713302
"9126",10037,75,"2017-10-15 15:16:08.160",36.80016464,-1.27450586,0.012,-0.005,-0.002,1.70241505635,1.21713622311,0.324863776886,2.21162125896,0,0.714946815449081,0.550336644748274
"9127",10038,75,"2017-10-15 15:16:08.264",36.80016464,-1.27450586,-0.02,0.001,0,1.70241505635,-0.862863776886,0.428863776886,2.21162125896,0,-0.506846890050415,-0.390149883661254
"9128",10039,75,"2017-10-15 15:16:08.369",36.80016464,-1.27450586,-0.001,-0.007,-0.001,1.70241505635,-0.967863776886,-0.306136223114,2.10662125896,0,-0.56852397614546,-0.459438910895552
"9129",10040,75,"2017-10-15 15:16:08.472",36.80016464,-1.27450586,0.005,0.013,-0.008,1.70241505635,-0.452863776886,1.03286377689,1.28262125896,0,-0.266012553869763,-0.35307677439652
"9130",10041,75,"2017-10-15 15:16:08.576",36.80016464,-1.27450586,-0.004,0.001,-0.015,1.70241505635,-0.868863776886,1.13686377689,-0.277378741038,0,-0.510371294970132,3.13240940395994
"9131",10042,75,"2017-10-15 15:16:08.679",36.80016464,-1.27450586,0.007,0.002,0.014,1.70241505635,-0.147863776886,1.34286377689,1.16462125896,0,-0.0868553037841558,-0.126962972510086
"9132",10043,75,"2017-10-15 15:16:08.784",36.80016464,-1.27450586,0,-0.009,-0.01,1.70241505635,-0.147863776886,0.397863776886,0.114621258962,0,-0.0868553037841558,-1.29002052695147
