,Batch id, time, Longitude, Latitude,x,y,z,velocity,x_raw,y_raw,z_raw,label,speedbump,pothole
893,73,44:34.1,36.7678228,-1.29860571,0.004,-0.026,-0.008,4.000898564,5.386232967,1.47437946,10.11470777,0,0,0
894,73,44:34.2,36.7678228,-1.29860571,-0.013,-0.025,-0.036,4.000898564,4.034232967,-1.12562054,6.370707774,0,0,0
895,73,44:34.3,36.7678228,-1.29860571,-0.013,0.04,0.039,4.000898564,2.682232967,3.03437946,10.42670777,0,0,0
896,73,44:34.4,36.7678228,-1.29860571,-0.007,0.016,-0.014,4.000898564,1.954232967,4.69837946,8.970707774,0,0,0
897,73,44:34.5,36.7678228,-1.29860571,0.02,-0.04,0.012,4.000898564,4.014232967,0.57837946,10.20670777,0,0,0
898,73,44:34.6,36.7678228,-1.29860571,0.011,-0.015,-0.019,4.000898564,5.169232967,-0.99662054,8.211707774,0,0,0
899,73,44:34.7,36.7678228,-1.29860571,-0.003,0.034,0.017,4.000898564,4.869232967,2.40337946,9.911707774,0,0,0
900,73,44:34.8,36.7678228,-1.29860571,-0.018,0.009,-0.023,4.000898564,3.033232967,3.32137946,7.565707774,0,0,0
901,73,44:34.9,36.7678228,-1.29860571,-0.001,-0.014,0.041,4.000898564,2.929232967,1.86537946,11.82970777,0,0,0
903,73,44:35.0,36.7678684,-1.29861391,0.009,0.002,-0.02,4.000898564,3.865232967,2.07337946,9.749707774,0,0,0
904,73,44:35.1,36.7678684,-1.29861391,0.015,0,0.001,4.000898564,5.425232967,2.07337946,9.853707774,0,0,0
905,73,44:35.2,36.7678684,-1.29861391,-0.002,-0.007,-0.009,4.000898564,5.217232967,1.34537946,8.917707774,0,0,0
906,73,44:35.3,36.7678684,-1.29861391,-0.004,-0.002,0.014,4.000898564,4.801232967,1.13737946,10.37370777,0,0,0
907,73,44:35.4,36.7678684,-1.29861391,-0.026,0.022,-0.01,4.000898564,2.123232967,3.40337946,9.343707774,2,0,1
908,73,44:35.5,36.7678684,-1.29861391,-0.003,-0.021,-0.018,4.000898564,1.814232967,1.24037946,7.489707774,2,0,1
909,73,44:35.6,36.7678684,-1.29861391,0.026,-0.007,0.014,4.000898564,4.518232967,0.51237946,8.945707774,2,0,1
910,73,44:35.7,36.7678684,-1.29861391,0.031,0.016,0.032,4.000898564,7.742232967,2.17637946,12.27370777,2,0,1
911,73,44:35.8,36.7678684,-1.29861391,-0.024,-0.008,-0.008,4.000898564,5.246232967,1.34437946,11.44170777,2,0,1
912,73,44:35.9,36.7678684,-1.29861391,-0.034,0.019,-0.021,4.000898564,1.710232967,3.32037946,9.257707774,2,0,1
914,73,44:36.0,36.7679147,-1.29862517,0.034,-0.045,-0.033,4.000898564,5.212232967,-1.31462054,5.858707774,2,0,1
915,73,44:36.2,36.7679147,-1.29862517,-0.014,0.046,0.043,4.000898564,3.742232967,3.51537946,10.37370777,0,0,0
916,73,44:36.3,36.7679147,-1.29862517,-0.012,0.031,0.022,4.000898564,2.506232967,6.70837946,12.63970777,0,0,0
917,73,44:36.4,36.7679147,-1.29862517,0.041,-0.069,0.036,4.000898564,6.770232967,-0.46762054,16.38370777,0,0,0
918,73,44:36.5,36.7679147,-1.29862517,-0.008,0.005,0.027,4.000898564,5.938232967,0.05237946,19.19170777,0,0,0
919,73,44:36.6,36.7679147,-1.29862517,0.001,0.024,0.009,4.000898564,6.042232967,2.54837946,20.12770777,0,0,0
920,73,44:36.7,36.7679147,-1.29862517,-0.013,-0.008,-0.121,4.000898564,4.703232967,1.72437946,7.664707774,0,0,0
921,73,44:36.8,36.7679147,-1.29862517,-0.01,-0.008,-0.028,4.000898564,3.663232967,0.89237946,4.752707774,0,0,0
922,73,44:36.9,36.7679147,-1.29862517,-0.002,0.002,0.043,4.000898564,3.455232967,1.10037946,9.224707774,0,0,0
923,73,44:37.0,36.7679147,-1.29862517,0.028,0.013,0.139,4.000898564,6.339232967,2.43937946,23.54170777,0,0,0
925,73,44:37.1,36.76796475,-1.29863255,-0.038,0.017,-0.147,4.000898564,2.349232967,4.22437946,8.106707774,0,0,0
926,73,44:37.2,36.76796475,-1.29863255,0.017,-0.024,0.003,4.000898564,4.134232967,1.70437946,8.421707774,0,0,0
927,73,44:37.3,36.76796475,-1.29863255,0.011,-0.012,0.016,4.000898564,5.256232967,0.48037946,10.05370777,0,0,0
928,73,44:37.4,36.76796475,-1.29863255,-0.002,0.03,0.02,4.000898564,5.048232967,3.60037946,12.13370777,0,0,0
929,73,44:37.5,36.76796475,-1.29863255,-0.007,0.007,0.001,4.000898564,4.320232967,4.32837946,12.23770777,0,0,0
930,73,44:37.6,36.76796475,-1.29863255,-0.005,-0.029,0.006,4.000898564,3.800232967,1.31237946,12.86170777,0,0,0
931,73,44:37.7,36.76796475,-1.29863255,-0.004,-0.004,-0.009,4.000898564,3.388232967,0.90037946,11.93470777,0,0,0
932,73,44:37.8,36.76796475,-1.29863255,0.006,0.017,-0.011,4.000898564,4.012232967,2.66837946,10.79070777,0,0,0
933,73,44:37.9,36.76796475,-1.29863255,0.002,0.005,0.004,4.000898564,4.220232967,3.18837946,11.20670777,0,0,0
935,73,44:38.0,36.76802185,-1.29863856,0.008,-0.028,-0.003,4.000898564,5.044232967,0.30437946,10.89770777,0,0,0
936,73,44:38.1,36.76802185,-1.29863856,-0.002,0.007,-0.016,4.000898564,4.836232967,1.03237946,9.233707774,0,0,0
937,73,44:38.2,36.76802185,-1.29863856,-0.025,0.029,-0.003,4.000898564,2.236232967,4.04837946,8.921707774,0,0,0
938,73,44:38.3,36.76802185,-1.29863856,-0.006,-0.001,-0.004,4.000898564,1.606232967,3.94337946,8.501707774,0,0,0
939,73,44:38.4,36.76802185,-1.29863856,0.027,-0.047,0.027,4.000898564,4.387232967,-0.89762054,11.28270777,0,0,0
940,73,44:38.5,36.76802185,-1.29863856,0.01,0.008,0.002,4.000898564,5.417232967,-0.07362054,11.48870777,0,0,0
941,73,44:38.6,36.76802185,-1.29863856,-0.014,0.038,-0.007,4.000898564,3.961232967,3.87837946,10.76070777,0,0,0
942,73,44:38.7,36.76802185,-1.29863856,-0.001,-0.001,0.041,4.000898564,3.857232967,3.77437946,15.02470777,0,0,0
943,73,44:38.8,36.76802185,-1.29863856,0.014,-0.03,0.006,4.000898564,5.313232967,0.65437946,15.64870777,0,0,0
944,73,44:39.0,36.76802185,-1.29863856,-0.01,0.008,-0.038,4.000898564,4.273232967,1.48637946,11.69670777,0,0,0
946,73,44:39.1,36.76808078,-1.29864528,-0.005,0.016,0.002,4.000898564,3.753232967,3.15037946,11.90470777,0,0,0
947,73,44:39.2,36.76808078,-1.29864528,-0.008,-0.001,-0.028,4.000898564,2.929232967,3.04737946,9.020707774,0,0,0
948,73,44:39.3,36.76808078,-1.29864528,0.007,-0.016,0.034,4.000898564,3.657232967,1.38337946,12.55670777,0,0,0
949,73,44:39.4,36.76808078,-1.29864528,0,-0.003,0.005,4.000898564,3.657232967,1.07437946,13.07170777,0,0,0
950,73,44:39.5,36.76808078,-1.29864528,0.011,0.007,0.009,4.000898564,4.812232967,1.80937946,14.01670777,0,0,0
951,73,44:39.6,36.76808078,-1.29864528,0.002,0.009,-0.008,4.000898564,5.018232967,2.73637946,13.19270777,0,0,0
952,73,44:39.7,36.76808078,-1.29864528,-0.016,0.003,-0.014,4.000898564,3.354232967,3.04837946,11.73670777,0,0,0
953,73,44:39.8,36.76808078,-1.29864528,0.002,-0.019,0.02,4.000898564,3.562232967,1.07237946,13.81670777,0,0,0
954,73,44:39.9,36.76808078,-1.29864528,0.003,0,0.001,4.000898564,3.874232967,1.07237946,13.92070777,0,0,0
956,73,44:40.0,36.76813644,-1.29865372,-0.001,0.015,-0.028,4.000898564,3.765232967,2.70737946,10.86870777,0,0,0
957,73,44:40.1,36.76813644,-1.29865372,0.002,0.008,0.007,4.000898564,3.971232967,3.53137946,11.58970777,0,0,0
958,73,44:40.2,36.76813644,-1.29865372,0,-0.012,0.014,4.000898564,3.971232967,2.28337946,13.04570777,0,0,0
959,73,44:40.3,36.76813644,-1.29865372,-0.007,-0.007,-0.005,4.000898564,3.215232967,1.52737946,12.50570777,0,0,0
960,73,44:40.4,36.76813644,-1.29865372,0.008,-0.01,-0.008,4.000898564,4.055232967,0.47737946,11.66570777,0,0,0
961,73,44:40.5,36.76813644,-1.29865372,0.006,0.004,-0.01,4.000898564,4.679232967,0.89337946,10.62570777,0,0,0
962,73,44:40.6,36.76813644,-1.29865372,-0.001,0.021,0.001,4.000898564,4.576232967,3.05637946,10.72870777,0,0,0
963,73,44:40.7,36.76813644,-1.29865372,-0.021,0.019,-0.007,4.000898564,2.392232967,5.03237946,10.00070777,0,0,0
964,73,44:40.8,36.76813644,-1.29865372,-0.007,-0.016,0.032,4.000898564,1.664232967,3.36837946,13.32870777,0,0,0
965,73,44:40.9,36.76813644,-1.29865372,0.032,-0.052,-0.016,4.000898564,4.992232967,-2.03962054,11.66470777,0,0,0
967,73,44:41.0,36.76817333,-1.29866718,0.003,0.038,-0.016,4.000898564,5.301232967,1.87437946,10.01670777,0,0,0
968,73,44:41.1,36.76817333,-1.29866718,-0.022,0.032,-0.006,4.000898564,3.013232967,5.20237946,9.392707774,0,0,0
969,73,44:41.2,36.76817333,-1.29866718,-0.001,-0.033,0.023,4.000898564,2.909232967,1.77037946,11.78470777,0,0,0
970,73,44:41.3,36.76817333,-1.29866718,0.015,-0.02,0.023,4.000898564,4.469232967,-0.30962054,14.17670777,1,1,0
971,73,44:41.5,36.76817333,-1.29866718,-0.012,0.041,-0.02,4.000898564,3.233232967,3.91337946,12.11670777,1,1,0
972,73,44:41.6,36.76817333,-1.29866718,0.011,-0.011,-0.002,4.000898564,4.377232967,2.76937946,11.90870777,1,1,0
973,73,44:41.7,36.76817333,-1.29866718,0.017,-0.041,-0.007,4.000898564,6.145232967,-1.49462054,11.18070777,1,1,0
974,73,44:41.8,36.76817333,-1.29866718,-0.025,0.023,-0.003,4.000898564,3.545232967,0.89737946,10.86870777,1,1,0
975,73,44:41.9,36.76817333,-1.29866718,0.003,0.011,-0.008,4.000898564,3.857232967,2.04137946,10.03670777,0,0,0
976,73,44:42.0,36.76817333,-1.29866718,0.003,0.011,0.034,4.000898564,4.169232967,3.18537946,13.57270777,0,0,0
978,73,44:42.1,36.76821118,-1.29867204,-0.006,-0.001,-0.014,4.000898564,3.545232967,3.08137946,12.11670777,0,0,0
979,73,44:42.2,36.76821118,-1.29867204,0.005,-0.017,0.004,4.000898564,4.060232967,1.33037946,12.52870777,0,0,0
980,73,44:42.3,36.76821118,-1.29867204,0.003,-0.009,-0.022,4.000898564,4.372232967,0.39437946,10.24070777,0,0,0
981,73,44:42.4,36.76821118,-1.29867204,-0.002,0.029,0.025,4.000898564,4.162232967,3.43937946,12.86570777,0,0,0
982,73,44:42.5,36.76821118,-1.29867204,-0.005,-0.001,-0.019,4.000898564,3.647232967,3.33637946,10.90870777,0,0,0
983,73,44:42.6,36.76821118,-1.29867204,0,-0.023,0.01,4.000898564,3.647232967,0.96737946,11.93870777,0,0,0
984,73,44:42.7,36.76821118,-1.29867204,0.014,-0.015,0.013,4.000898564,5.117232967,-0.60762054,13.30370777,0,0,0
985,73,44:42.8,36.76821118,-1.29867204,-0.003,0.04,-0.016,4.000898564,4.808232967,3.51237946,11.65570777,0,0,0
986,73,44:42.9,36.76821118,-1.29867204,-0.009,-0.001,-0.008,4.000898564,3.863232967,3.40737946,10.81570777,0,0,0
988,73,44:43.0,36.7682397,-1.2986801,-0.011,-0.021,-0.012,4.000898564,2.741232967,1.26537946,9.591707774,0,0,0
989,73,44:43.1,36.7682397,-1.2986801,0.01,-0.009,0.026,4.000898564,3.781232967,0.32937946,12.29570777,0,0,0
990,73,44:43.2,36.7682397,-1.2986801,0.011,0.008,-0.005,4.000898564,4.925232967,1.16137946,11.77570777,0,0,0
991,73,44:43.3,36.7682397,-1.2986801,-0.003,0.016,-0.014,4.000898564,4.613232967,2.82537946,10.31970777,0,0,0
992,73,44:43.4,36.7682397,-1.2986801,-0.005,-0.01,-0.003,4.000898564,4.093232967,1.78537946,10.00770777,0,0,0
993,73,44:43.5,36.7682397,-1.2986801,-0.004,-0.005,0.003,4.000898564,3.677232967,1.26537946,10.31970777,0,0,0
994,73,44:50.8,36.76847286,-1.29873162,0,0,0,4.000898564,1.939527215,0.519185876,4.493899145,0,0,0
995,73,44:50.9,36.76847286,-1.29873162,-0.002,0.012,-0.007,4.000898564,1.767527215,1.551185876,3.891899145,0,0,0
997,73,44:51.0,36.76852558,-1.29874311,0.008,-0.029,0.04,4.000898564,2.615527215,-1.522814124,8.131899145,0,0,0
998,73,44:51.1,36.76852558,-1.29874311,-0.005,0.018,-0.037,4.000898564,2.090527215,0.367185876,4.246899145,0,0,0
999,73,44:51.2,36.76852558,-1.29874311,-0.014,0.021,0.01,4.000898564,0.620527215,2.572185876,5.296899145,0,0,0
1000,73,44:51.3,36.76852558,-1.29874311,0.013,-0.018,0.02,4.000898564,1.959527215,0.718185876,7.356899145,0,0,0
1001,73,44:51.4,36.76852558,-1.29874311,0.008,-0.021,0.037,4.000898564,2.783527215,-1.444814124,11.16789915,0,0,0
1002,73,44:51.5,36.76852558,-1.29874311,-0.002,0.031,-0.016,4.000898564,2.575527215,1.779185876,9.503899145,0,0,0
1003,73,44:51.6,36.76852558,-1.29874311,-0.013,0.013,-0.022,4.000898564,1.223527215,3.131185876,7.215899145,0,0,0
1004,73,44:51.7,36.76852558,-1.29874311,0.002,-0.02,-0.037,4.000898564,1.431527215,1.051185876,3.367899145,0,0,0
1005,73,44:51.8,36.76852558,-1.29874311,0.014,-0.019,0.028,4.000898564,2.887527215,-0.924814124,6.279899145,0,0,0
1006,73,44:51.9,36.76852558,-1.29874311,-0.001,0.039,-0.009,4.000898564,2.783527215,3.131185876,5.343899145,0,0,0
1008,73,44:52.0,36.76857839,-1.29875302,0.004,0.011,0.025,4.000898564,3.199527215,4.275185876,7.943899145,0,0,0
1009,73,44:52.1,36.76857839,-1.29875302,-0.019,-0.041,-0.018,4.000898564,1.223527215,0.011185876,6.071899145,0,0,0
1010,73,44:52.2,36.76857839,-1.29875302,-0.005,-0.015,0.04,4.000898564,0.703527215,-1.548814124,10.23189915,0,0,0
1011,73,44:52.3,36.76857839,-1.29875302,0.006,0.028,-0.045,4.000898564,1.333527215,1.391185876,5.506899145,0,0,0
1012,73,44:52.5,36.76857839,-1.29875302,0,0.008,-0.01,4.000898564,1.333527215,2.207185876,4.486899145,0,0,0
1013,73,44:52.6,36.76857839,-1.29875302,0.005,-0.035,-0.041,4.000898564,1.848527215,-1.397814124,0.263899145,0,0,0
1014,73,44:52.7,36.76857839,-1.29875302,0.022,0.027,0.054,4.000898564,4.136527215,1.410185876,5.879899145,0,0,0
1015,73,44:52.8,36.76857839,-1.29875302,-0.013,0.007,0.025,4.000898564,2.784527215,2.138185876,8.479899145,0,0,0
1016,73,44:52.9,36.76857839,-1.29875302,-0.018,-0.017,-0.015,4.000898564,0.912527215,0.370185876,6.919899145,0,0,0
1017,73,44:53.0,36.76857839,-1.29875302,0.002,-0.004,-0.028,4.000898564,1.120527215,-0.045814124,4.007899145,0,0,0
1019,73,44:53.1,36.76862598,-1.29876111,0.002,0.015,-0.024,4.000898564,1.326527215,1.499185876,1.535899145,0,0,0
1020,73,44:53.2,36.76862598,-1.29876111,0.017,-0.018,0.072,4.000898564,3.094527215,-0.372814124,9.023899145,0,0,0
1021,73,44:53.3,36.76862598,-1.29876111,0.004,-0.003,0.003,4.000898564,3.510527215,-0.684814124,9.335899145,0,0,0
1022,73,44:53.4,36.76862598,-1.29876111,-0.009,0.032,-0.004,4.000898564,2.574527215,2.643185876,8.919899145,0,0,0
1023,73,44:53.5,36.76862598,-1.29876111,0.01,-0.011,-0.018,4.000898564,3.604527215,1.510185876,7.065899145,0,0,0
1024,73,44:53.6,36.76862598,-1.29876111,0.004,-0.041,-0.039,4.000898564,4.020527215,-2.753814124,3.009899145,0,0,0
1025,73,44:53.7,36.76862598,-1.29876111,-0.006,0.049,0.028,4.000898564,3.390527215,2.391185876,5.949899145,0,0,0
1026,73,44:53.8,36.76862598,-1.29876111,-0.023,0.003,0.038,4.000898564,1.021527215,2.700185876,9.863899145,0,0,0
1027,73,44:53.9,36.76862598,-1.29876111,0.013,0.019,-0.069,4.000898564,2.360527215,4.657185876,2.756899145,0,0,0
1029,73,44:54.0,36.76867782,-1.2987704,-0.011,-0.045,0.042,4.000898564,1.216527215,-0.022814124,7.124899145,0,0,0
1030,73,44:54.1,36.76867782,-1.2987704,-0.014,-0.006,-0.023,4.000898564,-0.239472785,-0.646814124,4.732899145,0,0,0
1031,73,44:54.2,36.76867782,-1.2987704,0.008,0.05,0.02,4.000898564,0.592527215,4.553185876,6.812899145,0,0,0
1032,73,44:54.3,36.76867782,-1.2987704,0.01,0.021,-0.002,4.000898564,1.632527215,6.737185876,6.604899145,0,0,0
1033,73,44:54.4,36.76867782,-1.2987704,0.007,-0.089,0.027,4.000898564,2.353527215,-2.429814124,9.385899145,0,0,0
1034,73,44:54.5,36.76867782,-1.2987704,0.013,-0.002,-0.065,4.000898564,3.718527215,-2.639814124,2.560899145,0,0,0
1035,73,44:54.6,36.76867782,-1.2987704,0.015,0.052,0,4.000898564,5.278527215,2.768185876,2.560899145,0,0,0
1036,73,44:54.7,36.76867782,-1.2987704,-0.023,0.011,0.017,4.000898564,2.909527215,3.901185876,4.311899145,0,0,0
1037,73,44:54.8,36.76867782,-1.2987704,-0.023,-0.042,-0.012,4.000898564,0.494527215,-0.508814124,3.051899145,0,0,0
1038,73,44:54.9,36.76867782,-1.2987704,-0.005,0.012,0.034,4.000898564,-0.025472785,0.739185876,6.587899145,0,0,0
1040,73,44:55.0,36.7687276,-1.29877387,0.016,0.044,-0.015,4.000898564,1.622527215,5.271185876,5.042899145,0,0,0
1041,73,44:55.1,36.7687276,-1.29877387,0.023,-0.029,0.03,4.000898564,3.991527215,2.284185876,8.132899145,0,0,0
1042,73,44:55.3,36.7687276,-1.29877387,0.006,-0.038,-0.015,4.000898564,4.615527215,-1.667814124,6.572899145,0,0,0
1043,73,44:55.4,36.7687276,-1.29877387,-0.031,0.025,-0.039,4.000898564,1.391527215,0.932185876,2.516899145,0,0,0
1044,73,44:55.5,36.7687276,-1.29877387,-0.032,0.039,0.018,4.000898564,-1.904472785,4.949185876,4.370899145,0,0,0
1045,73,44:55.6,36.7687276,-1.29877387,0.02,-0.046,0.015,4.000898564,0.175527215,0.165185876,5.930899145,0,0,0
1046,73,44:55.7,36.7687276,-1.29877387,0.028,-0.022,0.016,4.000898564,3.087527215,-2.122814124,7.594899145,0,0,0
1047,73,44:55.8,36.7687276,-1.29877387,0.007,0.024,-0.042,4.000898564,3.822527215,0.397185876,3.184899145,0,0,0
1048,73,44:55.9,36.7687276,-1.29877387,-0.012,0.056,0.024,4.000898564,2.586527215,6.165185876,5.656899145,0,0,0
1049,73,44:56.0,36.7687276,-1.29877387,-0.008,-0.066,0.014,4.000898564,1.714527215,-1.028814124,7.182899145,0,0,0
1051,73,44:56.1,36.7687797,-1.29877909,-0.001,-0.007,0.007,4.000898564,1.609527215,-1.763814124,7.917899145,0,0,0
1052,73,44:56.2,36.7687797,-1.29877909,-0.008,0.047,-0.012,4.000898564,0.793527215,3.030185876,6.693899145,0,0,0
1053,73,44:56.3,36.7687797,-1.29877909,-0.004,0.007,-0.019,4.000898564,0.377527215,3.758185876,4.717899145,0,0,0
1054,73,44:56.4,36.7687797,-1.29877909,0.03,-0.044,0.051,4.000898564,3.497527215,-0.817814124,10.02189915,0,0,0
1055,73,44:56.5,36.7687797,-1.29877909,-0.007,0.027,-0.018,4.000898564,2.776527215,1.963185876,8.167899145,0,0,0
1056,73,44:56.6,36.7687797,-1.29877909,-0.013,-0.001,-0.02,4.000898564,1.424527215,1.859185876,6.087899145,0,0,0
1057,73,44:56.7,36.7687797,-1.29877909,0.002,-0.026,-0.01,4.000898564,1.632527215,-0.844814124,5.047899145,0,0,0
1058,73,44:56.8,36.7687797,-1.29877909,-0.017,0.03,0.002,4.000898564,-0.135472785,2.275185876,5.255899145,0,0,0
1059,73,44:56.9,36.7687797,-1.29877909,0.013,0.004,0.017,4.000898564,1.216527215,2.691185876,7.023899145,0,0,0
1061,73,44:57.0,36.76882867,-1.29878749,0.006,-0.015,-0.009,4.000898564,1.822527215,1.176185876,6.114899145,0,0,0
1062,73,44:57.1,36.76882867,-1.29878749,0.005,-0.006,0.004,4.000898564,2.327527215,0.570185876,6.518899145,0,0,0
1063,73,44:57.2,36.76882867,-1.29878749,-0.005,0.004,0.021,4.000898564,1.807527215,0.986185876,8.702899145,0,0,0
1064,73,44:57.3,36.76882867,-1.29878749,-0.018,0.011,-0.041,4.000898564,-0.064472785,2.130185876,4.438899145,0,0,0
1065,73,44:57.4,36.76882867,-1.29878749,0.012,-0.009,0.011,4.000898564,1.183527215,1.194185876,5.582899145,0,0,0
1066,73,44:57.5,36.76882867,-1.29878749,0.015,0.007,0.031,4.000898564,2.728527215,1.915185876,8.775899145,0,0,0
1067,73,44:57.6,36.76882867,-1.29878749,0.001,-0.011,-0.014,4.000898564,2.832527215,0.771185876,7.319899145,0,0,0
1068,73,44:57.7,36.76882867,-1.29878749,-0.005,-0.013,0.005,4.000898564,2.312527215,-0.580814124,7.839899145,0,0,0
1069,73,44:57.8,36.76882867,-1.29878749,-0.01,0.02,-0.018,4.000898564,1.272527215,1.499185876,5.967899145,0,0,0
1070,73,44:58.0,36.76882867,-1.29878749,0,0.021,-0.019,4.000898564,1.272527215,3.683185876,3.991899145,0,0,0
1072,73,44:58.1,36.76886698,-1.29879985,0.007,-0.031,0.049,4.000898564,1.993527215,0.490185876,9.038899145,0,0,0
1073,73,44:58.2,36.76886698,-1.29879985,0,-0.007,-0.035,4.000898564,1.993527215,-0.237814124,5.398899145,0,0,0
1074,73,44:58.3,36.76886698,-1.29879985,-0.002,0.01,0.002,4.000898564,1.785527215,0.802185876,5.606899145,0,0,0
1075,73,44:58.4,36.76886698,-1.29879985,-0.005,0.014,0.007,4.000898564,1.265527215,2.258185876,6.334899145,0,0,0
1076,73,44:58.5,36.76886698,-1.29879985,0.004,0.001,-0.008,4.000898564,1.681527215,2.362185876,5.502899145,0,0,0
1077,73,44:58.6,36.76886698,-1.29879985,0.004,-0.007,0.027,4.000898564,2.093527215,1.641185876,8.283899145,0,0,0
1078,73,44:58.7,36.76886698,-1.29879985,-0.003,0,-0.019,4.000898564,1.781527215,1.641185876,6.307899145,0,0,0
1079,73,44:58.8,36.76886698,-1.29879985,0.006,-0.01,0.011,4.000898564,2.405527215,0.601185876,7.451899145,0,0,0
1080,73,44:58.9,36.76886698,-1.29879985,-0.006,0.003,0,4.000898564,1.781527215,0.913185876,7.451899145,0,0,0
1081,73,44:59.0,36.76886698,-1.29879985,0.001,-0.004,0.005,4.000898564,1.884527215,0.501185876,7.966899145,0,0,0
1083,73,44:59.1,36.7688974,-1.29881197,-0.002,0.013,0.002,4.000898564,1.676527215,1.853185876,8.174899145,0,0,0
1084,73,44:59.2,36.7688974,-1.29881197,0.005,0.016,0.03,4.000898564,2.196527215,3.517185876,11.29489915,0,0,0
1085,73,44:59.3,36.7688974,-1.29881197,-0.01,-0.014,-0.014,4.000898564,1.156527215,2.061185876,9.838899145,0,0,0
1086,73,44:59.4,36.7688974,-1.29881197,0.018,-0.037,-0.018,4.000898564,3.010527215,-1.749814124,7.984899145,1,1,0
1087,73,44:59.5,36.7688974,-1.29881197,-0.002,0.022,-0.025,4.000898564,2.800527215,0.560185876,5.359899145,1,1,0
1088,73,44:59.6,36.7688974,-1.29881197,-0.002,0.021,0.014,4.000898564,2.592527215,2.744185876,6.815899145,1,1,0
1089,73,44:59.7,36.7688974,-1.29881197,-0.025,-0.015,-0.029,4.000898564,0.017527215,1.199185876,3.828899145,1,1,0
1090,73,44:59.8,36.7688974,-1.29881197,0.024,-0.041,0.021,4.000898564,2.513527215,-3.064814124,6.012899145,1,1,0
1091,73,44:59.9,36.7688974,-1.29881197,0.006,0.044,-0.003,4.000898564,3.137527215,1.511185876,5.700899145,1,1,0
1093,73,45:00.0,36.76892364,-1.29881643,-0.015,0.028,-0.02,4.000898564,1.547527215,4.479185876,3.580899145,1,1,0
1094,73,45:00.1,36.76892364,-1.29881643,-0.002,-0.027,0.036,4.000898564,1.345527215,1.752185876,7.216899145,0,0,0
1095,73,45:00.2,36.76892364,-1.29881643,0.001,-0.021,0.01,4.000898564,1.448527215,-0.410814124,8.246899145,0,0,0
1096,73,45:00.3,36.76892364,-1.29881643,-0.001,0.008,-0.042,4.000898564,1.343527215,0.429185876,3.836899145,0,0,0
1097,73,45:00.4,36.76892364,-1.29881643,0.006,0.021,-0.002,4.000898564,1.961527215,2.592185876,3.630899145,0,0,0
1098,73,45:00.5,36.76892364,-1.29881643,0.01,-0.018,0.019,4.000898564,3.011527215,0.702185876,5.625899145,0,0,0
1099,73,45:00.6,36.76892364,-1.29881643,-0.005,-0.005,-0.002,4.000898564,2.496527215,0.187185876,5.419899145,0,0,0
1100,73,45:00.8,36.76892364,-1.29881643,-0.026,0.016,-0.008,4.000898564,-0.207472785,1.851185876,4.587899145,0,0,0
1101,73,45:00.9,36.76892364,-1.29881643,0.029,-0.033,0.002,4.000898564,2.779527215,-1.547814124,4.793899145,0,0,0
1102,73,45:01.0,36.76892364,-1.29881643,-0.003,0.026,0.006,4.000898564,2.467527215,1.156185876,5.417899145,0,0,0
1104,73,45:01.1,36.76894823,-1.29882198,-0.007,0.01,-0.006,4.000898564,1.739527215,2.196185876,4.793899145,0,0,0
